Entity,Code,Day,daily_vaccinations_per_million
Pennsylvania,,2021-05-18,0.6358
Pennsylvania,,2021-05-19,0.6812
Pennsylvania,,2021-05-20,0.6509
Pennsylvania,,2021-05-21,0.6839000000000001
Pennsylvania,,2021-05-22,0.6848000000000001
Pennsylvania,,2021-05-23,0.64
Pennsylvania,,2021-05-24,0.6303000000000001
Pennsylvania,,2021-05-25,0.6058
Pennsylvania,,2021-05-26,0.5598000000000001
Pennsylvania,,2021-05-27,0.5555
Pennsylvania,,2021-05-28,0.5183
Pennsylvania,,2021-05-29,0.5031
Pennsylvania,,2021-05-30,0.4912
Pennsylvania,,2021-05-31,0.46380000000000005
Pennsylvania,,2021-06-01,0.44120000000000004
Pennsylvania,,2021-06-02,0.3991
Pennsylvania,,2021-06-03,0.3431
Pennsylvania,,2021-06-04,0.4078
Pennsylvania,,2021-06-05,0.394
Pennsylvania,,2021-06-06,0.3387
Pennsylvania,,2021-06-07,0.3675
Pennsylvania,,2021-06-08,0.4385
Pennsylvania,,2021-06-09,0.4307
Pennsylvania,,2021-06-10,0.45370000000000005
Pennsylvania,,2021-06-11,0.3679
Pennsylvania,,2021-06-12,0.37720000000000004
Pennsylvania,,2021-06-13,0.4384
Pennsylvania,,2021-06-14,0.4418
Pennsylvania,,2021-06-15,0.4
Pennsylvania,,2021-06-16,0.3709
Pennsylvania,,2021-06-17,0.4413
Pennsylvania,,2021-06-18,0.4465
Pennsylvania,,2021-06-19,0.40130000000000005
Pennsylvania,,2021-06-20,0.3814
Pennsylvania,,2021-06-21,0.35000000000000003
Pennsylvania,,2021-06-22,0.3185
Puerto Rico,PRI,2021-01-13,0.30910000000000004
Puerto Rico,PRI,2021-01-14,0.3181
Puerto Rico,PRI,2021-01-15,0.30870000000000003
Puerto Rico,PRI,2021-01-16,0.2812
Puerto Rico,PRI,2021-01-17,0.2647
Puerto Rico,PRI,2021-01-18,0.2538
Puerto Rico,PRI,2021-01-19,0.2459
Puerto Rico,PRI,2021-01-20,0.2335
Puerto Rico,PRI,2021-01-21,0.23670000000000002
Puerto Rico,PRI,2021-01-22,0.25670000000000004
Puerto Rico,PRI,2021-01-23,0.2807
Puerto Rico,PRI,2021-01-24,0.3012
Puerto Rico,PRI,2021-01-25,0.2882
Puerto Rico,PRI,2021-01-26,0.2646
Puerto Rico,PRI,2021-01-27,0.28240000000000004
Puerto Rico,PRI,2021-01-28,0.28800000000000003
Puerto Rico,PRI,2021-01-29,0.2808
Puerto Rico,PRI,2021-01-30,0.281
Puerto Rico,PRI,2021-01-31,0.2917
Puerto Rico,PRI,2021-02-01,0.2944
Puerto Rico,PRI,2021-02-02,0.2897
Puerto Rico,PRI,2021-02-03,0.2993
Puerto Rico,PRI,2021-02-04,0.2959
Puerto Rico,PRI,2021-02-05,0.28500000000000003
Puerto Rico,PRI,2021-02-06,0.2847
Puerto Rico,PRI,2021-02-07,0.225
Puerto Rico,PRI,2021-02-08,0.2069
Puerto Rico,PRI,2021-02-09,0.2711
Puerto Rico,PRI,2021-02-10,0.2581
Puerto Rico,PRI,2021-02-11,0.26230000000000003
Puerto Rico,PRI,2021-02-12,0.2189
Puerto Rico,PRI,2021-02-13,0.31820000000000004
Puerto Rico,PRI,2021-02-14,0.3714
Puerto Rico,PRI,2021-02-15,0.3814
Puerto Rico,PRI,2021-02-16,0.3271
Puerto Rico,PRI,2021-02-17,0.30310000000000004
Puerto Rico,PRI,2021-02-18,0.318
Puerto Rico,PRI,2021-02-19,0.5001
Puerto Rico,PRI,2021-02-20,0.4146
Puerto Rico,PRI,2021-02-21,0.4194
Puerto Rico,PRI,2021-02-22,0.4102
Puerto Rico,PRI,2021-02-23,0.4172
Puerto Rico,PRI,2021-02-24,0.4606
Puerto Rico,PRI,2021-02-25,0.4562
Puerto Rico,PRI,2021-02-26,0.3919
Puerto Rico,PRI,2021-02-27,0.3335
Puerto Rico,PRI,2021-02-28,0.3272
Puerto Rico,PRI,2021-03-01,0.34900000000000003
Puerto Rico,PRI,2021-03-02,0.3322
Puerto Rico,PRI,2021-03-03,0.3261
Puerto Rico,PRI,2021-03-04,0.381
Puerto Rico,PRI,2021-03-05,0.26730000000000004
Puerto Rico,PRI,2021-03-06,0.3287
Puerto Rico,PRI,2021-03-07,0.3524
Puerto Rico,PRI,2021-03-08,0.3519
Puerto Rico,PRI,2021-03-09,0.3608
Puerto Rico,PRI,2021-03-10,0.47690000000000005
Puerto Rico,PRI,2021-03-11,0.3594
Puerto Rico,PRI,2021-03-12,0.4561
Puerto Rico,PRI,2021-03-13,0.6142000000000001
Puerto Rico,PRI,2021-03-14,0.5389
Puerto Rico,PRI,2021-03-15,0.5173
Puerto Rico,PRI,2021-03-16,0.5797
Puerto Rico,PRI,2021-03-17,0.5079
Puerto Rico,PRI,2021-03-18,0.6199
Puerto Rico,PRI,2021-03-19,0.6346
Puerto Rico,PRI,2021-03-20,0.5117
Puerto Rico,PRI,2021-03-21,0.6151
Puerto Rico,PRI,2021-03-22,0.6583
Puerto Rico,PRI,2021-03-23,0.6168
Puerto Rico,PRI,2021-03-24,0.5930000000000001
Puerto Rico,PRI,2021-03-25,0.6188
Puerto Rico,PRI,2021-03-26,0.6318
Puerto Rico,PRI,2021-03-27,0.6819000000000001
Puerto Rico,PRI,2021-03-28,0.7051000000000001
Puerto Rico,PRI,2021-03-29,0.7150000000000001
Puerto Rico,PRI,2021-03-30,0.7148
Puerto Rico,PRI,2021-03-31,0.7484000000000001
Puerto Rico,PRI,2021-04-01,0.7255
Puerto Rico,PRI,2021-04-02,0.7469
Puerto Rico,PRI,2021-04-03,0.68
Puerto Rico,PRI,2021-04-04,0.5694
Puerto Rico,PRI,2021-04-05,0.5468000000000001
Puerto Rico,PRI,2021-04-06,0.5378000000000001
Puerto Rico,PRI,2021-04-07,0.5268
Puerto Rico,PRI,2021-04-08,0.49450000000000005
Puerto Rico,PRI,2021-04-09,0.4247
Puerto Rico,PRI,2021-04-10,0.48500000000000004
Puerto Rico,PRI,2021-04-11,0.6274000000000001
Puerto Rico,PRI,2021-04-12,0.7612
Puerto Rico,PRI,2021-04-13,0.8149000000000001
Puerto Rico,PRI,2021-04-14,0.8285
Puerto Rico,PRI,2021-04-15,1.0889
Puerto Rico,PRI,2021-04-16,1.1611
Puerto Rico,PRI,2021-04-17,1.1378000000000001
Puerto Rico,PRI,2021-04-18,1.1174
Puerto Rico,PRI,2021-04-19,1.0157
Puerto Rico,PRI,2021-04-20,0.9850000000000001
Puerto Rico,PRI,2021-04-21,1.0014
Puerto Rico,PRI,2021-04-22,0.8257
Puerto Rico,PRI,2021-04-23,0.8384
Puerto Rico,PRI,2021-04-24,0.8965000000000001
Puerto Rico,PRI,2021-04-25,0.8876000000000001
Puerto Rico,PRI,2021-04-26,0.8835000000000001
Puerto Rico,PRI,2021-04-27,0.8726
Puerto Rico,PRI,2021-04-28,0.8955000000000001
Puerto Rico,PRI,2021-04-29,0.884
Puerto Rico,PRI,2021-04-30,0.8743000000000001
Puerto Rico,PRI,2021-05-01,0.8627
Puerto Rico,PRI,2021-05-02,0.8897
Puerto Rico,PRI,2021-05-03,0.8756
Puerto Rico,PRI,2021-05-04,0.8664000000000001
Puerto Rico,PRI,2021-05-05,0.8554
Puerto Rico,PRI,2021-05-06,0.8568
Puerto Rico,PRI,2021-05-07,0.8859
Puerto Rico,PRI,2021-05-08,0.9544
Puerto Rico,PRI,2021-05-09,0.9634
Puerto Rico,PRI,2021-05-10,1.0155
Puerto Rico,PRI,2021-05-11,1.0310000000000001
Puerto Rico,PRI,2021-05-12,1.0177
Puerto Rico,PRI,2021-05-13,0.9958
Puerto Rico,PRI,2021-05-14,0.9526
Puerto Rico,PRI,2021-05-15,0.8687
Puerto Rico,PRI,2021-05-16,0.8550000000000001
Puerto Rico,PRI,2021-05-17,0.7603000000000001
Puerto Rico,PRI,2021-05-18,0.7425
Puerto Rico,PRI,2021-05-19,0.7285
Puerto Rico,PRI,2021-05-20,0.7468
Puerto Rico,PRI,2021-05-21,0.7367
Puerto Rico,PRI,2021-05-22,0.5834
Puerto Rico,PRI,2021-05-23,0.5670000000000001
Puerto Rico,PRI,2021-05-24,0.6124
Puerto Rico,PRI,2021-05-25,0.6141
Puerto Rico,PRI,2021-05-26,0.9082
Puerto Rico,PRI,2021-05-27,0.8934000000000001
Puerto Rico,PRI,2021-05-28,0.8685
Puerto Rico,PRI,2021-05-29,0.9488000000000001
Puerto Rico,PRI,2021-05-30,0.9334
Puerto Rico,PRI,2021-05-31,0.9143
Puerto Rico,PRI,2021-06-01,0.9195000000000001
Puerto Rico,PRI,2021-06-02,0.5464
Puerto Rico,PRI,2021-06-03,0.4874
Puerto Rico,PRI,2021-06-04,0.4726
Puerto Rico,PRI,2021-06-05,0.5267000000000001
Puerto Rico,PRI,2021-06-06,0.4073
Puerto Rico,PRI,2021-06-07,0.4949
Puerto Rico,PRI,2021-06-08,0.4711
Puerto Rico,PRI,2021-06-09,0.5216000000000001
Puerto Rico,PRI,2021-06-10,0.5392
Puerto Rico,PRI,2021-06-11,0.4479
Puerto Rico,PRI,2021-06-12,0.4098
Puerto Rico,PRI,2021-06-13,0.4806
Puerto Rico,PRI,2021-06-14,0.44670000000000004
Puerto Rico,PRI,2021-06-15,0.5192
Puerto Rico,PRI,2021-06-16,0.5114000000000001
Puerto Rico,PRI,2021-06-17,0.5003000000000001
Puerto Rico,PRI,2021-06-18,0.601
Puerto Rico,PRI,2021-06-19,0.5918
Puerto Rico,PRI,2021-06-20,0.5833
Puerto Rico,PRI,2021-06-21,0.5638000000000001
Puerto Rico,PRI,2021-06-22,0.4869
Republic of Palau,,2021-01-13,1.7256
Republic of Palau,,2021-01-14,0.9773000000000001
Republic of Palau,,2021-01-15,1.3068
Republic of Palau,,2021-01-16,1.2565
Republic of Palau,,2021-01-17,1.2286000000000001
Republic of Palau,,2021-01-18,1.2118
Republic of Palau,,2021-01-19,1.1951
Republic of Palau,,2021-01-20,0.9996
Republic of Palau,,2021-01-21,1.3068
Republic of Palau,,2021-01-22,1.0275
Republic of Palau,,2021-01-23,1.089
Republic of Palau,,2021-01-24,1.2174
Republic of Palau,,2021-01-25,1.061
Republic of Palau,,2021-01-26,0.9047000000000001
Republic of Palau,,2021-01-27,0.8488
Republic of Palau,,2021-01-28,0.5305
Republic of Palau,,2021-01-29,0.5473
Republic of Palau,,2021-01-30,0.3406
Republic of Palau,,2021-01-31,0.050300000000000004
Republic of Palau,,2021-02-01,0.050300000000000004
Republic of Palau,,2021-02-02,0.1005
Republic of Palau,,2021-02-03,0.1452
Republic of Palau,,2021-02-04,0.12840000000000001
Republic of Palau,,2021-02-05,0.21780000000000002
Republic of Palau,,2021-02-06,0.201
Republic of Palau,,2021-02-07,0.2848
Republic of Palau,,2021-02-08,0.2848
Republic of Palau,,2021-02-09,0.23450000000000001
Republic of Palau,,2021-02-10,0.2401
Republic of Palau,,2021-02-11,0.4803
Republic of Palau,,2021-02-12,0.4077
Republic of Palau,,2021-02-13,0.6813
Republic of Palau,,2021-02-14,0.6813
Republic of Palau,,2021-02-15,0.8209000000000001
Republic of Palau,,2021-02-16,0.9661000000000001
Republic of Palau,,2021-02-17,1.1839
Republic of Palau,,2021-02-18,1.1839
Republic of Palau,,2021-02-19,1.4799
Republic of Palau,,2021-02-20,1.4464000000000001
Republic of Palau,,2021-02-21,1.5916000000000001
Republic of Palau,,2021-02-22,1.4464000000000001
Republic of Palau,,2021-02-23,1.9099000000000002
Republic of Palau,,2021-02-24,1.6474
Republic of Palau,,2021-02-25,2.2338
Republic of Palau,,2021-02-26,1.9266
Republic of Palau,,2021-02-27,1.6921000000000002
Republic of Palau,,2021-02-28,1.491
Republic of Palau,,2021-03-01,1.491
Republic of Palau,,2021-03-02,0.8879
Republic of Palau,,2021-03-03,0.8879
Republic of Palau,,2021-03-04,0.0614
Republic of Palau,,2021-03-05,0.0335
Republic of Palau,,2021-03-06,0.0335
Republic of Palau,,2021-03-07,0
Republic of Palau,,2021-03-08,0
Republic of Palau,,2021-03-09,0
Republic of Palau,,2021-03-10,0.3183
Republic of Palau,,2021-03-11,0.5696
Republic of Palau,,2021-03-12,0.8042
Republic of Palau,,2021-03-13,1.2062000000000002
Republic of Palau,,2021-03-14,1.2062000000000002
Republic of Palau,,2021-03-15,1.2062000000000002
Republic of Palau,,2021-03-16,1.6027
Republic of Palau,,2021-03-17,1.7088
Republic of Palau,,2021-03-18,1.6418000000000001
Republic of Palau,,2021-03-19,1.8429
Republic of Palau,,2021-03-20,1.6809
Republic of Palau,,2021-03-21,1.6809
Republic of Palau,,2021-03-22,1.7144000000000001
Republic of Palau,,2021-03-23,1.6362
Republic of Palau,,2021-03-24,1.5301
Republic of Palau,,2021-03-25,1.8484
Republic of Palau,,2021-03-26,1.4631
Republic of Palau,,2021-03-27,1.223
Republic of Palau,,2021-03-28,1.2565
Republic of Palau,,2021-03-29,1.2286000000000001
Republic of Palau,,2021-03-30,0.9047000000000001
Republic of Palau,,2021-03-31,0.5864
Republic of Palau,,2021-04-01,0.0838
Republic of Palau,,2021-04-02,0.0782
Republic of Palau,,2021-04-03,0.0782
Republic of Palau,,2021-04-04,0.0391
Republic of Palau,,2021-04-05,0.0391
Republic of Palau,,2021-04-06,0.044700000000000004
Republic of Palau,,2021-04-07,0.044700000000000004
Republic of Palau,,2021-04-08,0.29600000000000004
Republic of Palau,,2021-04-09,0.4914
Republic of Palau,,2021-04-10,0.4914
Republic of Palau,,2021-04-11,0.8823000000000001
Republic of Palau,,2021-04-12,1.2342
Republic of Palau,,2021-04-13,1.6362
Republic of Palau,,2021-04-14,2.0551
Republic of Palau,,2021-04-15,1.7982
Republic of Palau,,2021-04-16,1.9936
Republic of Palau,,2021-04-17,1.9936
Republic of Palau,,2021-04-18,1.6027
Republic of Palau,,2021-04-19,1.2509000000000001
Republic of Palau,,2021-04-20,0.8432000000000001
Republic of Palau,,2021-04-21,0.7483000000000001
Republic of Palau,,2021-04-22,1.0778
Republic of Palau,,2021-04-23,1.0443
Republic of Palau,,2021-04-24,1.4687000000000001
Republic of Palau,,2021-04-25,2.2058
Republic of Palau,,2021-04-26,2.2058
Republic of Palau,,2021-04-27,2.2282
Republic of Palau,,2021-04-28,2.1947
Republic of Palau,,2021-04-29,2.083
Republic of Palau,,2021-04-30,1.8373000000000002
Republic of Palau,,2021-05-01,1.5301
Republic of Palau,,2021-05-02,0.793
Republic of Palau,,2021-05-03,0.793
Republic of Palau,,2021-05-04,0.86
Republic of Palau,,2021-05-05,0.6031000000000001
Republic of Palau,,2021-05-06,0.38530000000000003
Republic of Palau,,2021-05-07,0.36300000000000004
Republic of Palau,,2021-05-08,0.2457
Republic of Palau,,2021-05-09,0.2569
Republic of Palau,,2021-05-10,0.2569
Republic of Palau,,2021-05-11,0.1731
Republic of Palau,,2021-05-12,0.134
Republic of Palau,,2021-05-13,0.134
Republic of Palau,,2021-05-14,0.0056
Republic of Palau,,2021-05-15,0.0056
Republic of Palau,,2021-05-16,0
Republic of Palau,,2021-05-17,0
Republic of Palau,,2021-05-18,0.3183
Republic of Palau,,2021-05-19,0.6478
Republic of Palau,,2021-05-20,1.0219
Republic of Palau,,2021-05-21,1.4464000000000001
Republic of Palau,,2021-05-22,1.4464000000000001
Republic of Palau,,2021-05-23,2.1723
Republic of Palau,,2021-05-24,2.1723
Republic of Palau,,2021-05-25,1.8708
Republic of Palau,,2021-05-26,1.6865
Republic of Palau,,2021-05-27,1.3123
Republic of Palau,,2021-05-28,0.8823000000000001
Republic of Palau,,2021-05-29,0.8823000000000001
Republic of Palau,,2021-05-30,0.6981
Republic of Palau,,2021-05-31,0.6981
Republic of Palau,,2021-06-01,0.6813
Republic of Palau,,2021-06-02,0.5417000000000001
Republic of Palau,,2021-06-03,0.5417000000000001
Republic of Palau,,2021-06-04,0.6534
Republic of Palau,,2021-06-05,0.6534
Republic of Palau,,2021-06-06,0.1173
Republic of Palau,,2021-06-07,0.1173
Republic of Palau,,2021-06-08,0.1173
Republic of Palau,,2021-06-09,0.1173
Republic of Palau,,2021-06-10,0.1173
Republic of Palau,,2021-06-11,0.0056
Republic of Palau,,2021-06-12,0.0056
Republic of Palau,,2021-06-13,0.0056
Republic of Palau,,2021-06-14,0.0056
Republic of Palau,,2021-06-15,0.0056
Republic of Palau,,2021-06-16,0.0056
Republic of Palau,,2021-06-17,0.0335
Republic of Palau,,2021-06-18,0.0279
Republic of Palau,,2021-06-19,0.0279
Republic of Palau,,2021-06-20,0.0279
Republic of Palau,,2021-06-21,0.0279
Republic of Palau,,2021-06-22,0.2569
Rhode Island,,2021-01-13,0.23220000000000002
Rhode Island,,2021-01-14,0.2503
Rhode Island,,2021-01-15,0.2511
Rhode Island,,2021-01-16,0.2268
Rhode Island,,2021-01-17,0.21230000000000002
Rhode Island,,2021-01-18,0.20270000000000002
Rhode Island,,2021-01-19,0.1957
Rhode Island,,2021-01-20,0.1967
Rhode Island,,2021-01-21,0.1907
Rhode Island,,2021-01-22,0.19460000000000002
Rhode Island,,2021-01-23,0.1897
Rhode Island,,2021-01-24,0.22590000000000002
Rhode Island,,2021-01-25,0.24230000000000002
Rhode Island,,2021-01-26,0.2452
Rhode Island,,2021-01-27,0.26530000000000004
Rhode Island,,2021-01-28,0.2849
Rhode Island,,2021-01-29,0.2917
Rhode Island,,2021-01-30,0.335
Rhode Island,,2021-01-31,0.3184
Rhode Island,,2021-02-01,0.32120000000000004
Rhode Island,,2021-02-02,0.3679
Rhode Island,,2021-02-03,0.3397
Rhode Island,,2021-02-04,0.3201
Rhode Island,,2021-02-05,0.3148
Rhode Island,,2021-02-06,0.3201
Rhode Island,,2021-02-07,0.3492
Rhode Island,,2021-02-08,0.3539
Rhode Island,,2021-02-09,0.304
Rhode Island,,2021-02-10,0.31670000000000004
Rhode Island,,2021-02-11,0.32430000000000003
Rhode Island,,2021-02-12,0.3366
Rhode Island,,2021-02-13,0.3381
Rhode Island,,2021-02-14,0.32480000000000003
Rhode Island,,2021-02-15,0.3183
Rhode Island,,2021-02-16,0.33630000000000004
Rhode Island,,2021-02-17,0.35700000000000004
Rhode Island,,2021-02-18,0.4315
Rhode Island,,2021-02-19,0.6717000000000001
Rhode Island,,2021-02-20,0.7281000000000001
Rhode Island,,2021-02-21,0.775
Rhode Island,,2021-02-22,0.8354
Rhode Island,,2021-02-23,0.8717
Rhode Island,,2021-02-24,0.9043
Rhode Island,,2021-02-25,0.9004000000000001
Rhode Island,,2021-02-26,0.7169
Rhode Island,,2021-02-27,0.7378
Rhode Island,,2021-02-28,0.7839
Rhode Island,,2021-03-01,0.8560000000000001
Rhode Island,,2021-03-02,0.865
Rhode Island,,2021-03-03,0.8667
Rhode Island,,2021-03-04,0.8667
Rhode Island,,2021-03-05,0.8852000000000001
Rhode Island,,2021-03-06,0.8722000000000001
Rhode Island,,2021-03-07,0.8444
Rhode Island,,2021-03-08,0.7716000000000001
Rhode Island,,2021-03-09,0.7795000000000001
Rhode Island,,2021-03-10,0.7853
Rhode Island,,2021-03-11,0.8094
Rhode Island,,2021-03-12,0.7953
Rhode Island,,2021-03-13,0.7705000000000001
Rhode Island,,2021-03-14,0.7393000000000001
Rhode Island,,2021-03-15,0.8319000000000001
Rhode Island,,2021-03-16,0.8528
Rhode Island,,2021-03-17,0.8367
Rhode Island,,2021-03-18,0.8191
Rhode Island,,2021-03-19,0.8886000000000001
Rhode Island,,2021-03-20,0.9852000000000001
Rhode Island,,2021-03-21,1.0841
Rhode Island,,2021-03-22,1.0894000000000001
Rhode Island,,2021-03-23,1.122
Rhode Island,,2021-03-24,1.1463
Rhode Island,,2021-03-25,1.1565
Rhode Island,,2021-03-26,1.1017000000000001
Rhode Island,,2021-03-27,1.0082
Rhode Island,,2021-03-28,0.9642000000000001
Rhode Island,,2021-03-29,0.9336000000000001
Rhode Island,,2021-03-30,0.9805
Rhode Island,,2021-03-31,0.9594
Rhode Island,,2021-04-01,0.931
Rhode Island,,2021-04-02,1.0332000000000001
Rhode Island,,2021-04-03,1.0916000000000001
Rhode Island,,2021-04-04,1.1492
Rhode Island,,2021-04-05,1.1885000000000001
Rhode Island,,2021-04-06,1.1937
Rhode Island,,2021-04-07,1.2087
Rhode Island,,2021-04-08,1.2452
Rhode Island,,2021-04-09,1.1264
Rhode Island,,2021-04-10,1.1374
Rhode Island,,2021-04-11,1.1504
Rhode Island,,2021-04-12,1.1169
Rhode Island,,2021-04-13,1.161
Rhode Island,,2021-04-14,1.137
Rhode Island,,2021-04-15,1.1249
Rhode Island,,2021-04-16,1.1899
Rhode Island,,2021-04-17,1.1344
Rhode Island,,2021-04-18,1.0717
Rhode Island,,2021-04-19,1.0564
Rhode Island,,2021-04-20,0.9968
Rhode Island,,2021-04-21,1.0047000000000001
Rhode Island,,2021-04-22,1.0330000000000001
Rhode Island,,2021-04-23,0.9891000000000001
Rhode Island,,2021-04-24,1.0819
Rhode Island,,2021-04-25,1.1194
Rhode Island,,2021-04-26,1.1375
Rhode Island,,2021-04-27,1.1434
Rhode Island,,2021-04-28,1.1523
Rhode Island,,2021-04-29,1.0798
Rhode Island,,2021-04-30,1.1368
Rhode Island,,2021-05-01,1.0808
Rhode Island,,2021-05-02,1.0196
Rhode Island,,2021-05-03,0.9251
Rhode Island,,2021-05-04,0.8275
Rhode Island,,2021-05-05,0.7857000000000001
Rhode Island,,2021-05-06,0.7936000000000001
Rhode Island,,2021-05-07,0.7459
Rhode Island,,2021-05-08,0.7037
Rhode Island,,2021-05-09,0.7202000000000001
Rhode Island,,2021-05-10,0.7479
Rhode Island,,2021-05-11,0.803
Rhode Island,,2021-05-12,0.8143
Rhode Island,,2021-05-13,0.8506
Rhode Island,,2021-05-14,0.9012
Rhode Island,,2021-05-15,0.9718
Rhode Island,,2021-05-16,1.0133
Rhode Island,,2021-05-17,1.0466
Rhode Island,,2021-05-18,1.0293
Rhode Island,,2021-05-19,1.0222
Rhode Island,,2021-05-20,1.0285
Rhode Island,,2021-05-21,0.9394
Rhode Island,,2021-05-22,0.8881
Rhode Island,,2021-05-23,0.7909
Rhode Island,,2021-05-24,0.7357
Rhode Island,,2021-05-25,0.6337
Rhode Island,,2021-05-26,0.632
Rhode Island,,2021-05-27,0.6045
Rhode Island,,2021-05-28,0.5776
Rhode Island,,2021-05-29,0.5254
Rhode Island,,2021-05-30,0.5065000000000001
Rhode Island,,2021-05-31,0.44820000000000004
Rhode Island,,2021-06-01,0.4489
Rhode Island,,2021-06-02,0.43720000000000003
Rhode Island,,2021-06-03,0.3912
Rhode Island,,2021-06-04,0.3635
Rhode Island,,2021-06-05,0.36660000000000004
Rhode Island,,2021-06-06,0.29460000000000003
Rhode Island,,2021-06-07,0.40290000000000004
Rhode Island,,2021-06-08,0.4092
Rhode Island,,2021-06-09,0.4106
Rhode Island,,2021-06-10,0.3558
Rhode Island,,2021-06-11,0.3806
Rhode Island,,2021-06-12,0.37160000000000004
Rhode Island,,2021-06-13,0.48500000000000004
Rhode Island,,2021-06-14,0.4173
Rhode Island,,2021-06-15,0.43460000000000004
Rhode Island,,2021-06-16,0.3899
Rhode Island,,2021-06-17,0.5273
Rhode Island,,2021-06-18,0.5141
Rhode Island,,2021-06-19,0.4753
Rhode Island,,2021-06-20,0.36210000000000003
Rhode Island,,2021-06-21,0.3875
Rhode Island,,2021-06-22,0.3559
South Carolina,,2021-01-13,0.3654
South Carolina,,2021-01-14,0.3378
South Carolina,,2021-01-15,0.2639
South Carolina,,2021-01-16,0.2772
South Carolina,,2021-01-17,0.2852
South Carolina,,2021-01-18,0.2906
South Carolina,,2021-01-19,0.2944
South Carolina,,2021-01-20,0.25730000000000003
South Carolina,,2021-01-21,0.2602
South Carolina,,2021-01-22,0.2973
South Carolina,,2021-01-23,0.3079
South Carolina,,2021-01-24,0.34490000000000004
South Carolina,,2021-01-25,0.3788
South Carolina,,2021-01-26,0.3608
South Carolina,,2021-01-27,0.3729
South Carolina,,2021-01-28,0.4171
South Carolina,,2021-01-29,0.4333
South Carolina,,2021-01-30,0.4403
South Carolina,,2021-01-31,0.446
South Carolina,,2021-02-01,0.4312
South Carolina,,2021-02-02,0.4259
South Carolina,,2021-02-03,0.4223
South Carolina,,2021-02-04,0.3815
South Carolina,,2021-02-05,0.37110000000000004
South Carolina,,2021-02-06,0.37460000000000004
South Carolina,,2021-02-07,0.35900000000000004
South Carolina,,2021-02-08,0.3411
South Carolina,,2021-02-09,0.3191
South Carolina,,2021-02-10,0.35750000000000004
South Carolina,,2021-02-11,0.36360000000000003
South Carolina,,2021-02-12,0.36200000000000004
South Carolina,,2021-02-13,0.36610000000000004
South Carolina,,2021-02-14,0.3753
South Carolina,,2021-02-15,0.3763
South Carolina,,2021-02-16,0.4239
South Carolina,,2021-02-17,0.40890000000000004
South Carolina,,2021-02-18,0.4151
South Carolina,,2021-02-19,0.5513
South Carolina,,2021-02-20,0.5686
South Carolina,,2021-02-21,0.5729000000000001
South Carolina,,2021-02-22,0.5862
South Carolina,,2021-02-23,0.5623
South Carolina,,2021-02-24,0.6056
South Carolina,,2021-02-25,0.6097
South Carolina,,2021-02-26,0.4918
South Carolina,,2021-02-27,0.4944
South Carolina,,2021-02-28,0.48800000000000004
South Carolina,,2021-03-01,0.5112
South Carolina,,2021-03-02,0.5047
South Carolina,,2021-03-03,0.4897
South Carolina,,2021-03-04,0.5685
South Carolina,,2021-03-05,0.5745
South Carolina,,2021-03-06,0.6287
South Carolina,,2021-03-07,0.7236
South Carolina,,2021-03-08,0.7317
South Carolina,,2021-03-09,0.7611
South Carolina,,2021-03-10,0.757
South Carolina,,2021-03-11,0.7184
South Carolina,,2021-03-12,0.7242000000000001
South Carolina,,2021-03-13,0.8294
South Carolina,,2021-03-14,0.6553
South Carolina,,2021-03-15,0.6613
South Carolina,,2021-03-16,0.6375000000000001
South Carolina,,2021-03-17,0.6271
South Carolina,,2021-03-18,0.623
South Carolina,,2021-03-19,0.6388
South Carolina,,2021-03-20,0.4495
South Carolina,,2021-03-21,0.5821000000000001
South Carolina,,2021-03-22,0.5996
South Carolina,,2021-03-23,0.6132000000000001
South Carolina,,2021-03-24,0.6672
South Carolina,,2021-03-25,0.6663
South Carolina,,2021-03-26,0.683
South Carolina,,2021-03-27,0.7549
South Carolina,,2021-03-28,0.758
South Carolina,,2021-03-29,0.7608
South Carolina,,2021-03-30,0.7667
South Carolina,,2021-03-31,0.7241000000000001
South Carolina,,2021-04-01,0.7356
South Carolina,,2021-04-02,0.7588
South Carolina,,2021-04-03,0.6295000000000001
South Carolina,,2021-04-04,0.6629
South Carolina,,2021-04-05,0.6091
South Carolina,,2021-04-06,0.6035
South Carolina,,2021-04-07,0.6423
South Carolina,,2021-04-08,0.8317
South Carolina,,2021-04-09,0.8221
South Carolina,,2021-04-10,0.9627
South Carolina,,2021-04-11,0.9664
South Carolina,,2021-04-12,1.0148000000000001
South Carolina,,2021-04-13,1.0149000000000001
South Carolina,,2021-04-14,0.9790000000000001
South Carolina,,2021-04-15,0.7884
South Carolina,,2021-04-16,0.7773
South Carolina,,2021-04-17,0.7624000000000001
South Carolina,,2021-04-18,0.7074
South Carolina,,2021-04-19,0.7027
South Carolina,,2021-04-20,0.7084
South Carolina,,2021-04-21,0.6927
South Carolina,,2021-04-22,0.5838
South Carolina,,2021-04-23,0.5604
South Carolina,,2021-04-24,0.5333
South Carolina,,2021-04-25,0.5158
South Carolina,,2021-04-26,0.4534
South Carolina,,2021-04-27,0.5553
South Carolina,,2021-04-28,0.5508000000000001
South Carolina,,2021-04-29,0.6188
South Carolina,,2021-04-30,0.6107
South Carolina,,2021-05-01,0.5966
South Carolina,,2021-05-02,0.5673
South Carolina,,2021-05-03,0.5657
South Carolina,,2021-05-04,0.4268
