Entity,Code,Day,people_vaccinated_per_hundred
Arkansas,,2021-06-14,40.67
Arkansas,,2021-06-15,40.73
Arkansas,,2021-06-16,40.8
Arkansas,,2021-06-17,40.89
Arkansas,,2021-06-18,40.97
Arkansas,,2021-06-19,41.06
Arkansas,,2021-06-20,41.14
Arkansas,,2021-06-21,41.2
Arkansas,,2021-06-22,41.23
California,,2021-01-12,1.78
California,,2021-01-13,1.88
California,,2021-01-14,2.03
California,,2021-01-15,2.19
California,,2021-01-19,3.03
California,,2021-01-20,3.18
California,,2021-01-21,3.38
California,,2021-01-22,3.74
California,,2021-01-23,4.21
California,,2021-01-24,4.65
California,,2021-01-25,4.95
California,,2021-01-26,5.2
California,,2021-01-27,5.46
California,,2021-01-28,5.77
California,,2021-01-29,6.11
California,,2021-01-30,6.49
California,,2021-01-31,6.88
California,,2021-02-01,7.24
California,,2021-02-02,7.44
California,,2021-02-03,7.71
California,,2021-02-04,7.81
California,,2021-02-05,8.17
California,,2021-02-06,8.58
California,,2021-02-07,9.25
California,,2021-02-08,9.65
California,,2021-02-09,9.82
California,,2021-02-10,10.11
California,,2021-02-11,10.4
California,,2021-02-12,10.69
California,,2021-02-13,11
California,,2021-02-14,11.37
California,,2021-02-16,11.92
California,,2021-02-17,12.06
California,,2021-02-18,12.31
California,,2021-02-19,13.06
California,,2021-02-20,13.38
California,,2021-02-21,13.73
California,,2021-02-22,13.91
California,,2021-02-23,14.07
California,,2021-02-24,14.27
California,,2021-02-25,14.52
California,,2021-02-26,14.84
California,,2021-02-27,15.17
California,,2021-02-28,15.54
California,,2021-03-01,15.93
California,,2021-03-02,16.5
California,,2021-03-03,16.86
California,,2021-03-04,17.06
California,,2021-03-05,17.38
California,,2021-03-06,17.91
California,,2021-03-07,18.24
California,,2021-03-08,18.52
California,,2021-03-09,18.73
California,,2021-03-10,18.97
California,,2021-03-11,19.24
California,,2021-03-12,19.59
California,,2021-03-13,20.31
California,,2021-03-14,20.32
California,,2021-03-15,20.98
California,,2021-03-16,21.61
California,,2021-03-17,22.39
California,,2021-03-18,23.03
California,,2021-03-19,23.54
California,,2021-03-20,24.2
California,,2021-03-21,24.89
California,,2021-03-22,25.49
California,,2021-03-23,26.01
California,,2021-03-24,26.63
California,,2021-03-25,27.23
California,,2021-03-26,27.99
California,,2021-03-27,28.66
California,,2021-03-28,29.29
California,,2021-03-29,29.87
California,,2021-03-30,30.19
California,,2021-03-31,30.67
California,,2021-04-01,31.32
California,,2021-04-02,31.95
California,,2021-04-03,32.74
California,,2021-04-04,33.64
California,,2021-04-05,34.24
California,,2021-04-06,34.51
California,,2021-04-07,35.13
California,,2021-04-08,35.74
California,,2021-04-09,36.56
California,,2021-04-10,37.47
California,,2021-04-11,38.28
California,,2021-04-12,38.78
California,,2021-04-13,39.11
California,,2021-04-14,39.98
California,,2021-04-15,40.81
California,,2021-04-16,41.7
California,,2021-04-17,42.45
California,,2021-04-18,43.22
California,,2021-04-19,43.72
California,,2021-04-20,44.08
California,,2021-04-21,44.49
California,,2021-04-22,44.99
California,,2021-04-23,45.42
California,,2021-04-24,46.09
California,,2021-04-25,46.79
California,,2021-04-26,47.25
California,,2021-04-27,47.55
California,,2021-04-28,47.87
California,,2021-04-29,48.22
California,,2021-04-30,48.54
California,,2021-05-01,49.21
California,,2021-05-02,49.59
California,,2021-05-03,49.79
California,,2021-05-04,49.89
California,,2021-05-05,50.08
California,,2021-05-06,50.4
California,,2021-05-07,50.74
California,,2021-05-08,51.05
California,,2021-05-09,51.34
California,,2021-05-10,51.61
California,,2021-05-11,51.8
California,,2021-05-12,51.97
California,,2021-05-13,52.2
California,,2021-05-14,52.38
California,,2021-05-15,52.74
California,,2021-05-16,53.14
California,,2021-05-17,53.38
California,,2021-05-18,53.57
California,,2021-05-19,53.84
California,,2021-05-20,54.14
California,,2021-05-21,54.49
California,,2021-05-22,54.89
California,,2021-05-23,55.22
California,,2021-05-24,55.42
California,,2021-05-25,55.56
California,,2021-05-26,55.73
California,,2021-05-27,55.95
California,,2021-05-28,56.2
California,,2021-05-29,56.43
California,,2021-05-30,56.66
California,,2021-06-01,56.95
California,,2021-06-02,57.01
California,,2021-06-03,57.13
California,,2021-06-04,57.4
California,,2021-06-05,57.74
California,,2021-06-06,57.94
California,,2021-06-07,58.1
California,,2021-06-08,58.18
California,,2021-06-09,58.31
California,,2021-06-10,58.31
California,,2021-06-11,58.5
California,,2021-06-12,58.75
California,,2021-06-13,58.9
California,,2021-06-14,59.03
California,,2021-06-15,59.15
California,,2021-06-16,59.36
California,,2021-06-17,59.52
California,,2021-06-18,59.68
California,,2021-06-19,59.87
California,,2021-06-20,60.02
California,,2021-06-21,60.14
California,,2021-06-22,60.2
Colorado,,2021-01-12,3.26
Colorado,,2021-01-13,3.44
Colorado,,2021-01-14,3.63
Colorado,,2021-01-15,3.89
Colorado,,2021-01-19,4.84
Colorado,,2021-01-20,4.99
Colorado,,2021-01-21,5.15
Colorado,,2021-01-22,5.44
Colorado,,2021-01-23,5.44
Colorado,,2021-01-24,6.17
Colorado,,2021-01-25,6.34
Colorado,,2021-01-26,6.46
Colorado,,2021-01-27,6.63
Colorado,,2021-01-28,6.84
Colorado,,2021-01-29,7.12
Colorado,,2021-01-30,7.35
Colorado,,2021-01-31,7.65
Colorado,,2021-02-01,7.91
Colorado,,2021-02-02,8.07
Colorado,,2021-02-03,8.21
Colorado,,2021-02-04,8.43
Colorado,,2021-02-05,8.6
Colorado,,2021-02-06,8.89
Colorado,,2021-02-07,9.18
Colorado,,2021-02-08,9.38
Colorado,,2021-02-09,9.41
Colorado,,2021-02-10,9.68
Colorado,,2021-02-11,9.92
Colorado,,2021-02-12,10.18
Colorado,,2021-02-13,10.58
Colorado,,2021-02-14,10.96
Colorado,,2021-02-16,11.93
Colorado,,2021-02-17,12.24
Colorado,,2021-02-18,12.58
Colorado,,2021-02-19,13.56
Colorado,,2021-02-20,13.91
Colorado,,2021-02-21,14.19
Colorado,,2021-02-22,14.44
Colorado,,2021-02-23,14.46
Colorado,,2021-02-24,14.71
Colorado,,2021-02-25,14.93
Colorado,,2021-02-26,15.21
Colorado,,2021-02-27,15.23
Colorado,,2021-02-28,15.65
Colorado,,2021-03-01,16.06
Colorado,,2021-03-02,16.25
Colorado,,2021-03-03,16.57
Colorado,,2021-03-04,16.88
Colorado,,2021-03-05,17.23
Colorado,,2021-03-06,17.7
Colorado,,2021-03-07,18.17
Colorado,,2021-03-08,18.19
Colorado,,2021-03-09,18.44
Colorado,,2021-03-10,18.92
Colorado,,2021-03-11,19.69
Colorado,,2021-03-12,20.24
Colorado,,2021-03-13,20.84
Colorado,,2021-03-14,20.84
Colorado,,2021-03-15,21.4
Colorado,,2021-03-16,21.52
Colorado,,2021-03-17,21.92
Colorado,,2021-03-18,22.33
Colorado,,2021-03-19,22.93
Colorado,,2021-03-20,23.94
Colorado,,2021-03-21,24.54
Colorado,,2021-03-22,24.81
Colorado,,2021-03-23,25.2
Colorado,,2021-03-24,25.62
Colorado,,2021-03-25,26.23
Colorado,,2021-03-26,26.94
Colorado,,2021-03-27,27.64
Colorado,,2021-03-28,28.47
Colorado,,2021-03-29,28.91
Colorado,,2021-03-30,29.39
Colorado,,2021-03-31,29.88
Colorado,,2021-04-01,30.5
Colorado,,2021-04-02,31.13
Colorado,,2021-04-03,31.9
Colorado,,2021-04-04,32.82
Colorado,,2021-04-05,33.15
Colorado,,2021-04-06,33.6
Colorado,,2021-04-07,34.35
Colorado,,2021-04-08,34.91
Colorado,,2021-04-09,35.55
Colorado,,2021-04-10,36.46
Colorado,,2021-04-11,37.21
Colorado,,2021-04-12,38.09
Colorado,,2021-04-13,38.76
Colorado,,2021-04-14,39.54
Colorado,,2021-04-15,40.16
Colorado,,2021-04-16,40.8
Colorado,,2021-04-17,41.37
Colorado,,2021-04-18,42
Colorado,,2021-04-19,42.49
Colorado,,2021-04-20,42.83
Colorado,,2021-04-21,43.26
Colorado,,2021-04-22,43.73
Colorado,,2021-04-23,44.13
Colorado,,2021-04-24,44.16
Colorado,,2021-04-25,45.01
Colorado,,2021-04-26,45.23
Colorado,,2021-04-27,45.49
Colorado,,2021-04-28,45.84
Colorado,,2021-04-29,46.16
Colorado,,2021-04-30,46.5
Colorado,,2021-05-01,46.83
Colorado,,2021-05-02,47.04
Colorado,,2021-05-03,47.14
Colorado,,2021-05-04,47.28
Colorado,,2021-05-05,47.57
Colorado,,2021-05-06,47.93
Colorado,,2021-05-07,48.19
Colorado,,2021-05-08,48.42
Colorado,,2021-05-09,48.71
Colorado,,2021-05-10,48.99
Colorado,,2021-05-11,49.17
Colorado,,2021-05-12,49.28
Colorado,,2021-05-13,49.45
Colorado,,2021-05-14,49.7
Colorado,,2021-05-15,50.01
Colorado,,2021-05-16,50.41
Colorado,,2021-05-17,50.61
Colorado,,2021-05-18,50.77
Colorado,,2021-05-19,51.13
Colorado,,2021-05-20,51.38
Colorado,,2021-05-21,51.4
Colorado,,2021-05-22,52.29
Colorado,,2021-05-23,52.57
Colorado,,2021-05-24,52.74
Colorado,,2021-05-25,52.95
Colorado,,2021-05-26,53.19
Colorado,,2021-05-27,53.41
Colorado,,2021-05-28,53.67
Colorado,,2021-05-29,53.9
Colorado,,2021-05-30,54.1
Colorado,,2021-06-01,54.29
Colorado,,2021-06-02,54.42
Colorado,,2021-06-03,54.62
Colorado,,2021-06-04,54.85
Colorado,,2021-06-05,54.86
Colorado,,2021-06-06,55.08
Colorado,,2021-06-07,55.25
Colorado,,2021-06-08,55.45
Colorado,,2021-06-09,55.45
Colorado,,2021-06-10,55.62
Colorado,,2021-06-11,55.79
Colorado,,2021-06-12,55.93
Colorado,,2021-06-13,56.07
Colorado,,2021-06-14,56.07
Colorado,,2021-06-15,56.19
Colorado,,2021-06-16,56.46
Colorado,,2021-06-17,56.59
Colorado,,2021-06-18,56.69
Colorado,,2021-06-19,56.86
Colorado,,2021-06-20,56.96
Colorado,,2021-06-21,57.02
Colorado,,2021-06-22,57.1
Connecticut,,2021-01-12,1.58
Connecticut,,2021-01-13,1.65
Connecticut,,2021-01-14,4.39
Connecticut,,2021-01-15,4.68
Connecticut,,2021-01-19,5.66
Connecticut,,2021-01-20,5.98
Connecticut,,2021-01-21,6.48
Connecticut,,2021-01-22,6.98
Connecticut,,2021-01-23,7.41
Connecticut,,2021-01-24,7.72
Connecticut,,2021-01-25,7.93
Connecticut,,2021-01-26,8.17
Connecticut,,2021-01-27,8.49
Connecticut,,2021-01-28,8.84
Connecticut,,2021-01-29,9.23
Connecticut,,2021-01-30,9.56
Connecticut,,2021-01-31,9.81
Connecticut,,2021-02-01,10.03
Connecticut,,2021-02-02,10.14
Connecticut,,2021-02-03,10.26
Connecticut,,2021-02-04,10.54
Connecticut,,2021-02-05,10.87
Connecticut,,2021-02-06,11.09
Connecticut,,2021-02-07,11.28
Connecticut,,2021-02-08,11.41
Connecticut,,2021-02-09,11.57
Connecticut,,2021-02-10,11.87
Connecticut,,2021-02-11,12.26
Connecticut,,2021-02-12,12.63
Connecticut,,2021-02-13,12.98
Connecticut,,2021-02-14,13.27
Connecticut,,2021-02-16,13.87
Connecticut,,2021-02-17,14.28
Connecticut,,2021-02-18,14.73
Connecticut,,2021-02-19,15.67
Connecticut,,2021-02-20,16.05
Connecticut,,2021-02-21,16.25
Connecticut,,2021-02-22,16.63
Connecticut,,2021-02-23,16.84
Connecticut,,2021-02-24,17.27
Connecticut,,2021-02-25,17.59
Connecticut,,2021-02-26,18.24
Connecticut,,2021-02-27,18.83
Connecticut,,2021-02-28,19.37
Connecticut,,2021-03-01,19.98
Connecticut,,2021-03-02,20.18
Connecticut,,2021-03-03,20.67
Connecticut,,2021-03-04,21.31
Connecticut,,2021-03-05,22.16
Connecticut,,2021-03-06,23.06
Connecticut,,2021-03-07,24.01
Connecticut,,2021-03-08,24.79
Connecticut,,2021-03-09,25.18
Connecticut,,2021-03-10,25.82
Connecticut,,2021-03-11,26.61
Connecticut,,2021-03-12,27.61
Connecticut,,2021-03-13,26.18
Connecticut,,2021-03-14,26.18
Connecticut,,2021-03-15,26.72
Connecticut,,2021-03-16,27.06
Connecticut,,2021-03-17,27.41
Connecticut,,2021-03-18,27.88
Connecticut,,2021-03-19,28.46
Connecticut,,2021-03-20,29.01
Connecticut,,2021-03-21,29.66
Connecticut,,2021-03-22,30.27
Connecticut,,2021-03-23,30.67
Connecticut,,2021-03-24,31.09
Connecticut,,2021-03-25,31.74
Connecticut,,2021-03-26,32.4
Connecticut,,2021-03-27,33.05
Connecticut,,2021-03-28,33.72
Connecticut,,2021-03-29,34.37
Connecticut,,2021-03-30,34.9
Connecticut,,2021-03-31,35.41
Connecticut,,2021-04-01,36.02
Connecticut,,2021-04-02,36.68
Connecticut,,2021-04-03,37.56
Connecticut,,2021-04-04,38.31
Connecticut,,2021-04-05,38.85
Connecticut,,2021-04-06,38.97
Connecticut,,2021-04-07,39.66
Connecticut,,2021-04-08,40.61
Connecticut,,2021-04-09,41.69
Connecticut,,2021-04-10,42.63
Connecticut,,2021-04-11,43.63
Connecticut,,2021-04-12,44.42
Connecticut,,2021-04-13,44.98
Connecticut,,2021-04-14,45.72
Connecticut,,2021-04-15,46.41
Connecticut,,2021-04-16,47.39
Connecticut,,2021-04-17,48.19
Connecticut,,2021-04-18,48.92
Connecticut,,2021-04-19,49.43
Connecticut,,2021-04-20,49.83
Connecticut,,2021-04-21,50.32
Connecticut,,2021-04-22,50.91
Connecticut,,2021-04-23,51.5
Connecticut,,2021-04-24,52.13
Connecticut,,2021-04-25,52.7
Connecticut,,2021-04-26,53.22
Connecticut,,2021-04-27,53.51
Connecticut,,2021-04-28,53.94
Connecticut,,2021-04-29,54.35
Connecticut,,2021-04-30,54.77
Connecticut,,2021-05-01,55.19
Connecticut,,2021-05-02,55.56
Connecticut,,2021-05-03,55.82
Connecticut,,2021-05-04,55.98
Connecticut,,2021-05-05,56.17
Connecticut,,2021-05-06,56.51
Connecticut,,2021-05-07,56.82
Connecticut,,2021-05-08,57.06
Connecticut,,2021-05-09,57.31
Connecticut,,2021-05-10,57.6
Connecticut,,2021-05-11,57.78
Connecticut,,2021-05-12,57.93
Connecticut,,2021-05-13,58.12
Connecticut,,2021-05-14,58.29
Connecticut,,2021-05-15,58.59
Connecticut,,2021-05-16,59.02
Connecticut,,2021-05-17,59.41
Connecticut,,2021-05-18,59.67
Connecticut,,2021-05-19,59.91
Connecticut,,2021-05-20,60.32
Connecticut,,2021-05-21,60.71
Connecticut,,2021-05-22,61.18
Connecticut,,2021-05-23,61.21
Connecticut,,2021-05-24,61.8
Connecticut,,2021-05-25,61.98
Connecticut,,2021-05-26,62.16
Connecticut,,2021-05-27,62.47
Connecticut,,2021-05-28,62.77
Connecticut,,2021-05-29,62.97
Connecticut,,2021-05-30,63.15
Connecticut,,2021-06-01,63.42
Connecticut,,2021-06-02,63.49
Connecticut,,2021-06-03,63.61
Connecticut,,2021-06-04,63.76
Connecticut,,2021-06-05,63.78
Connecticut,,2021-06-06,64.16
Connecticut,,2021-06-07,64.33
Connecticut,,2021-06-08,64.42
Connecticut,,2021-06-09,64.53
Connecticut,,2021-06-10,64.7
Connecticut,,2021-06-11,64.71
Connecticut,,2021-06-12,64.91
Connecticut,,2021-06-13,65.06
Connecticut,,2021-06-14,65.18
Connecticut,,2021-06-15,65.3
Connecticut,,2021-06-16,65.46
Connecticut,,2021-06-17,65.62
Connecticut,,2021-06-18,65.75
Connecticut,,2021-06-19,65.89
Connecticut,,2021-06-20,65.99
Connecticut,,2021-06-21,66.1
Connecticut,,2021-06-22,66.16
Delaware,,2021-01-12,1.63
Delaware,,2021-01-13,1.71
Delaware,,2021-01-14,2.63
Delaware,,2021-01-15,2.63
Delaware,,2021-01-19,3.66
Delaware,,2021-01-20,3.97
Delaware,,2021-01-21,4.3
Delaware,,2021-01-22,4.65
Delaware,,2021-01-23,5.08
Delaware,,2021-01-24,5.4
Delaware,,2021-01-25,5.66
Delaware,,2021-01-26,5.82
Delaware,,2021-01-27,6.67
Delaware,,2021-01-28,7.08
Delaware,,2021-01-29,7.46
Delaware,,2021-01-30,7.91
Delaware,,2021-01-31,8.52
Delaware,,2021-02-01,8.68
Delaware,,2021-02-02,8.74
Delaware,,2021-02-03,9.07
Delaware,,2021-02-04,9.21
Delaware,,2021-02-05,9.48
Delaware,,2021-02-06,9.75
Delaware,,2021-02-07,10.11
Delaware,,2021-02-08,10.35
Delaware,,2021-02-09,10.41
Delaware,,2021-02-10,10.61
Delaware,,2021-02-11,10.86
Delaware,,2021-02-12,11.1
Delaware,,2021-02-13,11.49
Delaware,,2021-02-14,11.77
Delaware,,2021-02-16,12.08
Delaware,,2021-02-17,12.19
Delaware,,2021-02-18,12.48
Delaware,,2021-02-19,13.43
Delaware,,2021-02-20,13.68
Delaware,,2021-02-21,13.68
Delaware,,2021-02-22,13.57
Delaware,,2021-02-23,13.62
Delaware,,2021-02-24,13.71
Delaware,,2021-02-25,13.9
Delaware,,2021-02-26,14.2
Delaware,,2021-02-27,14.51
Delaware,,2021-02-28,14.8
Delaware,,2021-03-01,14.96
Delaware,,2021-03-02,14.98
Delaware,,2021-03-03,15.4
Delaware,,2021-03-04,15.87
Delaware,,2021-03-05,16.32
Delaware,,2021-03-06,16.84
Delaware,,2021-03-07,17.45
Delaware,,2021-03-08,17.72
Delaware,,2021-03-09,17.87
Delaware,,2021-03-10,17.92
Delaware,,2021-03-11,18.98
Delaware,,2021-03-12,19.54
Delaware,,2021-03-13,20.22
Delaware,,2021-03-14,20.25
Delaware,,2021-03-15,21.39
Delaware,,2021-03-16,21.75
Delaware,,2021-03-17,22.44
Delaware,,2021-03-18,23.16
Delaware,,2021-03-19,23.77
Delaware,,2021-03-20,24.52
Delaware,,2021-03-21,25.32
Delaware,,2021-03-22,25.83
Delaware,,2021-03-23,25.9
Delaware,,2021-03-24,26.57
Delaware,,2021-03-25,27.22
Delaware,,2021-03-26,27.97
Delaware,,2021-03-27,28.62
Delaware,,2021-03-28,29.28
Delaware,,2021-03-29,29.84
Delaware,,2021-03-30,30.34
Delaware,,2021-03-31,31.02
Delaware,,2021-04-01,31.8
Delaware,,2021-04-02,32.68
Delaware,,2021-04-03,33.53
Delaware,,2021-04-04,34.15
Delaware,,2021-04-05,34.73
Delaware,,2021-04-06,34.9
Delaware,,2021-04-07,35.38
Delaware,,2021-04-08,35.91
Delaware,,2021-04-09,36.62
Delaware,,2021-04-10,37.26
Delaware,,2021-04-11,37.96
Delaware,,2021-04-12,38.34
Delaware,,2021-04-13,38.73
Delaware,,2021-04-14,39.31
Delaware,,2021-04-15,39.91
Delaware,,2021-04-16,40.56
Delaware,,2021-04-17,41.08
Delaware,,2021-04-18,41.59
Delaware,,2021-04-19,41.91
Delaware,,2021-04-20,42.24
Delaware,,2021-04-21,42.87
Delaware,,2021-04-22,43.44
Delaware,,2021-04-23,44.02
Delaware,,2021-04-24,44.52
Delaware,,2021-04-25,45.12
Delaware,,2021-04-26,45.35
Delaware,,2021-04-27,45.59
Delaware,,2021-04-28,45.92
Delaware,,2021-04-29,46.29
Delaware,,2021-04-30,46.69
Delaware,,2021-05-01,47.09
Delaware,,2021-05-02,47.4
Delaware,,2021-05-03,47.53
Delaware,,2021-05-04,47.66
Delaware,,2021-05-05,47.94
Delaware,,2021-05-06,47.96
Delaware,,2021-05-07,48.62
Delaware,,2021-05-08,48.88
Delaware,,2021-05-09,49.12
Delaware,,2021-05-10,49.33
Delaware,,2021-05-11,49.56
Delaware,,2021-05-12,49.71
Delaware,,2021-05-13,49.85
Delaware,,2021-05-14,50.1
Delaware,,2021-05-15,50.33
Delaware,,2021-05-16,50.67
Delaware,,2021-05-17,50.9
Delaware,,2021-05-18,51.02
Delaware,,2021-05-19,51.2
Delaware,,2021-05-20,51.3
Delaware,,2021-05-21,51.72
Delaware,,2021-05-22,52.27
Delaware,,2021-05-23,52.64
Delaware,,2021-05-24,52.9
Delaware,,2021-05-25,53.11
Delaware,,2021-05-26,53.29
Delaware,,2021-05-27,53.52
Delaware,,2021-05-28,54.08
Delaware,,2021-05-29,54.41
Delaware,,2021-05-30,54.63
Delaware,,2021-06-01,54.88
Delaware,,2021-06-02,54.94
Delaware,,2021-06-03,55.01
Delaware,,2021-06-04,55.21
Delaware,,2021-06-05,55.23
Delaware,,2021-06-06,55.6
Delaware,,2021-06-07,55.74
Delaware,,2021-06-08,55.82
Delaware,,2021-06-09,55.86
Delaware,,2021-06-10,55.93
Delaware,,2021-06-11,56.05
Delaware,,2021-06-12,56.2
Delaware,,2021-06-13,56.35
Delaware,,2021-06-14,56.48
Delaware,,2021-06-15,56.59
Delaware,,2021-06-16,56.6
Delaware,,2021-06-17,56.82
Delaware,,2021-06-18,56.96
Delaware,,2021-06-19,57.12
Delaware,,2021-06-20,57.13
Delaware,,2021-06-21,57.28
Delaware,,2021-06-22,57.34
District of Columbia,,2021-01-13,0.28
District of Columbia,,2021-01-14,4.24
District of Columbia,,2021-01-15,4.49
District of Columbia,,2021-01-19,5.63
District of Columbia,,2021-01-20,5.83
District of Columbia,,2021-01-21,6.15
District of Columbia,,2021-01-22,6.34
District of Columbia,,2021-01-23,6.67
District of Columbia,,2021-01-24,6.98
District of Columbia,,2021-01-25,7.21
District of Columbia,,2021-01-26,7.28
District of Columbia,,2021-01-27,7.59
District of Columbia,,2021-01-28,7.88
District of Columbia,,2021-01-29,8.1
District of Columbia,,2021-01-30,8.44
District of Columbia,,2021-01-31,8.75
District of Columbia,,2021-02-01,8.96
District of Columbia,,2021-02-02,9.1
District of Columbia,,2021-02-03,9.24
District of Columbia,,2021-02-04,9.44
District of Columbia,,2021-02-05,9.92
District of Columbia,,2021-02-06,10.18
District of Columbia,,2021-02-07,10.42
District of Columbia,,2021-02-08,10.68
District of Columbia,,2021-02-09,10.68
District of Columbia,,2021-02-10,10.68
District of Columbia,,2021-02-11,11.3
District of Columbia,,2021-02-12,11.44
District of Columbia,,2021-02-13,11.58
District of Columbia,,2021-02-14,12.01
District of Columbia,,2021-02-16,12.36
District of Columbia,,2021-02-17,12.51
District of Columbia,,2021-02-18,12.6
District of Columbia,,2021-02-19,15.12
District of Columbia,,2021-02-20,15.27
District of Columbia,,2021-02-21,15.45
District of Columbia,,2021-02-22,10.12
District of Columbia,,2021-02-23,10.23
District of Columbia,,2021-02-24,10.46
District of Columbia,,2021-02-25,10.6
District of Columbia,,2021-02-26,10.8
District of Columbia,,2021-02-27,11.29
District of Columbia,,2021-02-28,11.86
District of Columbia,,2021-03-01,12
District of Columbia,,2021-03-02,12.1
District of Columbia,,2021-03-03,12.34
District of Columbia,,2021-03-04,12.78
District of Columbia,,2021-03-05,13.12
District of Columbia,,2021-03-06,13.5
District of Columbia,,2021-03-07,13.96
District of Columbia,,2021-03-08,14.25
District of Columbia,,2021-03-09,14.51
District of Columbia,,2021-03-10,14.92
District of Columbia,,2021-03-11,15.4
District of Columbia,,2021-03-12,15.9
District of Columbia,,2021-03-13,16.39
District of Columbia,,2021-03-14,17.14
District of Columbia,,2021-03-15,17.91
District of Columbia,,2021-03-16,18.26
District of Columbia,,2021-03-17,18.93
District of Columbia,,2021-03-18,19.3
District of Columbia,,2021-03-19,19.78
District of Columbia,,2021-03-20,20.25
District of Columbia,,2021-03-21,20.93
District of Columbia,,2021-03-22,21.31
District of Columbia,,2021-03-23,21.55
District of Columbia,,2021-03-24,21.94
District of Columbia,,2021-03-25,22.58
District of Columbia,,2021-03-26,23.13
District of Columbia,,2021-03-27,23.9
District of Columbia,,2021-03-28,24.86
District of Columbia,,2021-03-29,25.7
District of Columbia,,2021-03-30,26.34
District of Columbia,,2021-03-31,27.46
District of Columbia,,2021-04-01,28.06
District of Columbia,,2021-04-02,28.71
District of Columbia,,2021-04-03,29.61
District of Columbia,,2021-04-04,30.35
District of Columbia,,2021-04-05,30.68
District of Columbia,,2021-04-06,31
District of Columbia,,2021-04-07,31.27
District of Columbia,,2021-04-08,32.69
District of Columbia,,2021-04-09,33.53
District of Columbia,,2021-04-10,34.67
District of Columbia,,2021-04-11,35.55
District of Columbia,,2021-04-12,36.29
District of Columbia,,2021-04-13,36.95
District of Columbia,,2021-04-14,37.38
District of Columbia,,2021-04-15,38.26
District of Columbia,,2021-04-16,39.03
District of Columbia,,2021-04-17,39.84
District of Columbia,,2021-04-18,40.86
District of Columbia,,2021-04-19,41.75
District of Columbia,,2021-04-20,42.17
District of Columbia,,2021-04-21,42.77
District of Columbia,,2021-04-22,43.3
District of Columbia,,2021-04-23,44
District of Columbia,,2021-04-24,44.69
District of Columbia,,2021-04-25,45.27
District of Columbia,,2021-04-26,45.93
District of Columbia,,2021-04-27,46.29
District of Columbia,,2021-04-28,46.85
District of Columbia,,2021-04-29,47.35
District of Columbia,,2021-04-30,47.86
District of Columbia,,2021-05-01,48.4
District of Columbia,,2021-05-02,48.8
District of Columbia,,2021-05-03,49.11
District of Columbia,,2021-05-04,49.19
District of Columbia,,2021-05-05,49.48
District of Columbia,,2021-05-06,49.69
District of Columbia,,2021-05-07,50.16
District of Columbia,,2021-05-08,50.72
District of Columbia,,2021-05-09,51.14
District of Columbia,,2021-05-10,51.57
District of Columbia,,2021-05-11,51.93
District of Columbia,,2021-05-12,52.42
District of Columbia,,2021-05-13,52.6
District of Columbia,,2021-05-14,52.92
District of Columbia,,2021-05-15,53.25
District of Columbia,,2021-05-16,53.71
District of Columbia,,2021-05-17,54.06
District of Columbia,,2021-05-18,54.28
District of Columbia,,2021-05-19,54.44
District of Columbia,,2021-05-20,54.76
District of Columbia,,2021-05-21,55.09
District of Columbia,,2021-05-22,55.33
District of Columbia,,2021-05-23,55.71
District of Columbia,,2021-05-24,55.86
District of Columbia,,2021-05-25,55.99
District of Columbia,,2021-05-26,56.15
District of Columbia,,2021-05-27,56.28
District of Columbia,,2021-05-28,56.62
District of Columbia,,2021-05-29,56.85
District of Columbia,,2021-05-30,56.97
District of Columbia,,2021-06-01,57.16
District of Columbia,,2021-06-02,57.21
District of Columbia,,2021-06-03,57.28
District of Columbia,,2021-06-04,57.44
District of Columbia,,2021-06-05,57.6
District of Columbia,,2021-06-06,57.64
District of Columbia,,2021-06-07,57.93
District of Columbia,,2021-06-08,58.03
District of Columbia,,2021-06-09,58.12
District of Columbia,,2021-06-10,58.24
