Entity,Code,Day,total_distributed
North Dakota,,2021-04-05,490330
North Dakota,,2021-04-06,521030
North Dakota,,2021-04-07,522430
North Dakota,,2021-04-08,535460
North Dakota,,2021-04-09,546570
North Dakota,,2021-04-10,547170
North Dakota,,2021-04-11,547170
North Dakota,,2021-04-12,547170
North Dakota,,2021-04-13,559860
North Dakota,,2021-04-14,561930
North Dakota,,2021-04-15,579200
North Dakota,,2021-04-16,587940
North Dakota,,2021-04-17,590480
North Dakota,,2021-04-18,590480
North Dakota,,2021-04-19,590480
North Dakota,,2021-04-20,598530
North Dakota,,2021-04-21,601100
North Dakota,,2021-04-22,620830
North Dakota,,2021-04-23,624340
North Dakota,,2021-04-24,626540
North Dakota,,2021-04-25,626540
North Dakota,,2021-04-26,626540
North Dakota,,2021-04-27,627810
North Dakota,,2021-04-28,631580
North Dakota,,2021-04-29,641960
North Dakota,,2021-04-30,643330
North Dakota,,2021-05-01,645930
North Dakota,,2021-05-02,645930
North Dakota,,2021-05-03,645930
North Dakota,,2021-05-04,647200
North Dakota,,2021-05-05,649500
North Dakota,,2021-05-06,653100
North Dakota,,2021-05-07,653100
North Dakota,,2021-05-08,654800
North Dakota,,2021-05-09,654800
North Dakota,,2021-05-10,654800
North Dakota,,2021-05-11,660750
North Dakota,,2021-05-12,663320
North Dakota,,2021-05-13,663320
North Dakota,,2021-05-14,664790
North Dakota,,2021-05-15,664790
North Dakota,,2021-05-16,664790
North Dakota,,2021-05-17,664790
North Dakota,,2021-05-18,670640
North Dakota,,2021-05-19,672440
North Dakota,,2021-05-20,672440
North Dakota,,2021-05-21,676050
North Dakota,,2021-05-22,676250
North Dakota,,2021-05-23,676250
North Dakota,,2021-05-24,676250
North Dakota,,2021-05-25,683770
North Dakota,,2021-05-26,684070
North Dakota,,2021-05-27,684070
North Dakota,,2021-05-28,684070
North Dakota,,2021-05-29,688750
North Dakota,,2021-05-30,688750
North Dakota,,2021-06-01,688750
North Dakota,,2021-06-02,688750
North Dakota,,2021-06-03,689550
North Dakota,,2021-06-04,689750
North Dakota,,2021-06-05,695930
North Dakota,,2021-06-06,695930
North Dakota,,2021-06-07,695930
North Dakota,,2021-06-08,699640
North Dakota,,2021-06-09,700440
North Dakota,,2021-06-10,700440
North Dakota,,2021-06-11,700440
North Dakota,,2021-06-12,702640
North Dakota,,2021-06-13,702640
North Dakota,,2021-06-14,702640
North Dakota,,2021-06-15,707420
North Dakota,,2021-06-16,707820
North Dakota,,2021-06-17,708420
North Dakota,,2021-06-18,708660
North Dakota,,2021-06-19,709060
North Dakota,,2021-06-20,709060
North Dakota,,2021-06-21,709060
North Dakota,,2021-06-22,709360
Northern Mariana Islands,MNP,2021-01-12,18650
Northern Mariana Islands,MNP,2021-01-13,18650
Northern Mariana Islands,MNP,2021-01-14,18650
Northern Mariana Islands,MNP,2021-01-15,18650
Northern Mariana Islands,MNP,2021-01-19,18650
Northern Mariana Islands,MNP,2021-01-20,18650
Northern Mariana Islands,MNP,2021-01-21,18650
Northern Mariana Islands,MNP,2021-01-22,18650
Northern Mariana Islands,MNP,2021-01-23,18650
Northern Mariana Islands,MNP,2021-01-24,18650
Northern Mariana Islands,MNP,2021-01-25,18650
Northern Mariana Islands,MNP,2021-01-26,18650
Northern Mariana Islands,MNP,2021-01-27,18650
Northern Mariana Islands,MNP,2021-01-28,18650
Northern Mariana Islands,MNP,2021-01-29,18650
Northern Mariana Islands,MNP,2021-01-30,18650
Northern Mariana Islands,MNP,2021-01-31,18650
Northern Mariana Islands,MNP,2021-02-01,21850
Northern Mariana Islands,MNP,2021-02-02,29650
Northern Mariana Islands,MNP,2021-02-03,29650
Northern Mariana Islands,MNP,2021-02-04,29650
Northern Mariana Islands,MNP,2021-02-05,29650
Northern Mariana Islands,MNP,2021-02-06,29650
Northern Mariana Islands,MNP,2021-02-07,29650
Northern Mariana Islands,MNP,2021-02-08,29650
Northern Mariana Islands,MNP,2021-02-09,29650
Northern Mariana Islands,MNP,2021-02-10,29650
Northern Mariana Islands,MNP,2021-02-11,29650
Northern Mariana Islands,MNP,2021-02-12,29650
Northern Mariana Islands,MNP,2021-02-13,29650
Northern Mariana Islands,MNP,2021-02-14,29650
Northern Mariana Islands,MNP,2021-02-16,29650
Northern Mariana Islands,MNP,2021-02-17,29650
Northern Mariana Islands,MNP,2021-02-18,29650
Northern Mariana Islands,MNP,2021-02-19,29650
Northern Mariana Islands,MNP,2021-02-20,29650
Northern Mariana Islands,MNP,2021-02-21,29650
Northern Mariana Islands,MNP,2021-02-22,29650
Northern Mariana Islands,MNP,2021-02-23,29650
Northern Mariana Islands,MNP,2021-02-24,29650
Northern Mariana Islands,MNP,2021-02-25,29650
Northern Mariana Islands,MNP,2021-02-26,29650
Northern Mariana Islands,MNP,2021-02-27,29650
Northern Mariana Islands,MNP,2021-02-28,29650
Northern Mariana Islands,MNP,2021-03-01,29650
Northern Mariana Islands,MNP,2021-03-02,43610
Northern Mariana Islands,MNP,2021-03-03,43610
Northern Mariana Islands,MNP,2021-03-04,43610
Northern Mariana Islands,MNP,2021-03-05,44010
Northern Mariana Islands,MNP,2021-03-06,44010
Northern Mariana Islands,MNP,2021-03-07,44010
Northern Mariana Islands,MNP,2021-03-08,44010
Northern Mariana Islands,MNP,2021-03-09,44010
Northern Mariana Islands,MNP,2021-03-10,44010
Northern Mariana Islands,MNP,2021-03-11,44010
Northern Mariana Islands,MNP,2021-03-12,44010
Northern Mariana Islands,MNP,2021-03-13,44010
Northern Mariana Islands,MNP,2021-03-14,44010
Northern Mariana Islands,MNP,2021-03-15,44010
Northern Mariana Islands,MNP,2021-03-16,44010
Northern Mariana Islands,MNP,2021-03-17,44010
Northern Mariana Islands,MNP,2021-03-18,44010
Northern Mariana Islands,MNP,2021-03-19,44110
Northern Mariana Islands,MNP,2021-03-20,44110
Northern Mariana Islands,MNP,2021-03-21,44110
Northern Mariana Islands,MNP,2021-03-22,44110
Northern Mariana Islands,MNP,2021-03-23,44110
Northern Mariana Islands,MNP,2021-03-24,44110
Northern Mariana Islands,MNP,2021-03-25,44210
Northern Mariana Islands,MNP,2021-03-26,44210
Northern Mariana Islands,MNP,2021-03-27,44210
Northern Mariana Islands,MNP,2021-03-28,44210
Northern Mariana Islands,MNP,2021-03-29,44210
Northern Mariana Islands,MNP,2021-03-30,61310
Northern Mariana Islands,MNP,2021-03-31,61310
Northern Mariana Islands,MNP,2021-04-01,61310
Northern Mariana Islands,MNP,2021-04-02,61310
Northern Mariana Islands,MNP,2021-04-03,61310
Northern Mariana Islands,MNP,2021-04-04,61310
Northern Mariana Islands,MNP,2021-04-05,61310
Northern Mariana Islands,MNP,2021-04-06,62910
Northern Mariana Islands,MNP,2021-04-07,62910
Northern Mariana Islands,MNP,2021-04-08,62910
Northern Mariana Islands,MNP,2021-04-09,62910
Northern Mariana Islands,MNP,2021-04-10,62910
Northern Mariana Islands,MNP,2021-04-11,62910
Northern Mariana Islands,MNP,2021-04-12,62910
Northern Mariana Islands,MNP,2021-04-13,62910
Northern Mariana Islands,MNP,2021-04-14,62910
Northern Mariana Islands,MNP,2021-04-15,62910
Northern Mariana Islands,MNP,2021-04-16,62910
Northern Mariana Islands,MNP,2021-04-17,62910
Northern Mariana Islands,MNP,2021-04-18,62910
Northern Mariana Islands,MNP,2021-04-19,62910
Northern Mariana Islands,MNP,2021-04-20,62910
Northern Mariana Islands,MNP,2021-04-21,62910
Northern Mariana Islands,MNP,2021-04-22,62910
Northern Mariana Islands,MNP,2021-04-23,62910
Northern Mariana Islands,MNP,2021-04-24,62910
Northern Mariana Islands,MNP,2021-04-25,62910
Northern Mariana Islands,MNP,2021-04-26,62910
Northern Mariana Islands,MNP,2021-04-27,62910
Northern Mariana Islands,MNP,2021-04-28,62910
Northern Mariana Islands,MNP,2021-04-29,62910
Northern Mariana Islands,MNP,2021-04-30,62910
Northern Mariana Islands,MNP,2021-05-01,62910
Northern Mariana Islands,MNP,2021-05-02,62910
Northern Mariana Islands,MNP,2021-05-03,62910
Northern Mariana Islands,MNP,2021-05-04,72330
Northern Mariana Islands,MNP,2021-05-05,72330
Northern Mariana Islands,MNP,2021-05-06,72330
Northern Mariana Islands,MNP,2021-05-07,72330
Northern Mariana Islands,MNP,2021-05-08,72330
Northern Mariana Islands,MNP,2021-05-09,72330
Northern Mariana Islands,MNP,2021-05-10,72330
Northern Mariana Islands,MNP,2021-05-11,72330
Northern Mariana Islands,MNP,2021-05-12,72330
Northern Mariana Islands,MNP,2021-05-13,72330
Northern Mariana Islands,MNP,2021-05-14,72330
Northern Mariana Islands,MNP,2021-05-15,72330
Northern Mariana Islands,MNP,2021-05-16,72330
Northern Mariana Islands,MNP,2021-05-17,72330
Northern Mariana Islands,MNP,2021-05-18,72330
Northern Mariana Islands,MNP,2021-05-19,72330
Northern Mariana Islands,MNP,2021-05-20,72330
Northern Mariana Islands,MNP,2021-05-21,72330
Northern Mariana Islands,MNP,2021-05-22,72330
Northern Mariana Islands,MNP,2021-05-23,72330
Northern Mariana Islands,MNP,2021-05-24,72330
Northern Mariana Islands,MNP,2021-05-25,72330
Northern Mariana Islands,MNP,2021-05-26,72330
Northern Mariana Islands,MNP,2021-05-27,72330
Northern Mariana Islands,MNP,2021-05-28,72330
Northern Mariana Islands,MNP,2021-05-29,72330
Northern Mariana Islands,MNP,2021-05-30,72330
Northern Mariana Islands,MNP,2021-06-01,72330
Northern Mariana Islands,MNP,2021-06-02,72330
Northern Mariana Islands,MNP,2021-06-03,72330
Northern Mariana Islands,MNP,2021-06-04,72330
Northern Mariana Islands,MNP,2021-06-05,72330
Northern Mariana Islands,MNP,2021-06-06,72330
Northern Mariana Islands,MNP,2021-06-07,72330
Northern Mariana Islands,MNP,2021-06-08,72330
Northern Mariana Islands,MNP,2021-06-09,72330
Northern Mariana Islands,MNP,2021-06-10,72330
Northern Mariana Islands,MNP,2021-06-11,72330
Northern Mariana Islands,MNP,2021-06-12,72330
Northern Mariana Islands,MNP,2021-06-13,72330
Northern Mariana Islands,MNP,2021-06-14,72330
Northern Mariana Islands,MNP,2021-06-15,72330
Northern Mariana Islands,MNP,2021-06-16,72330
Northern Mariana Islands,MNP,2021-06-17,72330
Northern Mariana Islands,MNP,2021-06-18,72330
Northern Mariana Islands,MNP,2021-06-19,72330
Northern Mariana Islands,MNP,2021-06-20,72330
Northern Mariana Islands,MNP,2021-06-21,72330
Northern Mariana Islands,MNP,2021-06-22,72330
Ohio,,2021-01-12,866050
Ohio,,2021-01-13,957700
Ohio,,2021-01-14,967450
Ohio,,2021-01-15,968250
Ohio,,2021-01-19,968250
Ohio,,2021-01-20,1119175
Ohio,,2021-01-21,1122300
Ohio,,2021-01-22,1222225
Ohio,,2021-01-23,1233075
Ohio,,2021-01-24,1233075
Ohio,,2021-01-25,1233075
Ohio,,2021-01-26,1406950
Ohio,,2021-01-27,1507000
Ohio,,2021-01-28,1532450
Ohio,,2021-01-29,1553900
Ohio,,2021-01-30,1553900
Ohio,,2021-01-31,1553900
Ohio,,2021-02-01,1553900
Ohio,,2021-02-02,1717875
Ohio,,2021-02-03,1812025
Ohio,,2021-02-04,1899800
Ohio,,2021-02-05,1901750
Ohio,,2021-02-06,1901750
Ohio,,2021-02-07,1901750
Ohio,,2021-02-08,1901750
Ohio,,2021-02-09,2070625
Ohio,,2021-02-10,2151175
Ohio,,2021-02-11,2293650
Ohio,,2021-02-12,2293650
Ohio,,2021-02-13,2315100
Ohio,,2021-02-14,2315100
Ohio,,2021-02-16,2350375
Ohio,,2021-02-17,2373775
Ohio,,2021-02-18,2402050
Ohio,,2021-02-19,2504150
Ohio,,2021-02-20,2504150
Ohio,,2021-02-21,2518775
Ohio,,2021-02-22,2518775
Ohio,,2021-02-23,2963035
Ohio,,2021-02-24,3030705
Ohio,,2021-02-25,3238385
Ohio,,2021-02-26,3282255
Ohio,,2021-02-27,3301865
Ohio,,2021-02-28,3301865
Ohio,,2021-03-01,3301865
Ohio,,2021-03-02,3573485
Ohio,,2021-03-03,3686255
Ohio,,2021-03-04,3817675
Ohio,,2021-03-05,3972035
Ohio,,2021-03-06,4057505
Ohio,,2021-03-07,4057505
Ohio,,2021-03-08,4057505
Ohio,,2021-03-09,4331405
Ohio,,2021-03-10,4444875
Ohio,,2021-03-11,4589515
Ohio,,2021-03-12,4614085
Ohio,,2021-03-13,4748935
Ohio,,2021-03-14,4748935
Ohio,,2021-03-15,4748935
Ohio,,2021-03-16,5027395
Ohio,,2021-03-17,5173835
Ohio,,2021-03-18,5353955
Ohio,,2021-03-19,5416165
Ohio,,2021-03-20,5540795
Ohio,,2021-03-21,5540795
Ohio,,2021-03-22,5540795
Ohio,,2021-03-23,5828105
Ohio,,2021-03-24,5857825
Ohio,,2021-03-25,6190705
Ohio,,2021-03-26,6250105
Ohio,,2021-03-27,6386995
Ohio,,2021-03-28,6386995
Ohio,,2021-03-29,6386995
Ohio,,2021-03-30,6797795
Ohio,,2021-03-31,6921325
Ohio,,2021-04-01,7194775
Ohio,,2021-04-02,7260405
Ohio,,2021-04-03,7410125
Ohio,,2021-04-04,7410125
Ohio,,2021-04-05,7410125
Ohio,,2021-04-06,7721995
Ohio,,2021-04-07,7936665
Ohio,,2021-04-08,8155225
Ohio,,2021-04-09,8210715
Ohio,,2021-04-10,8322065
Ohio,,2021-04-11,8322065
Ohio,,2021-04-12,8322065
Ohio,,2021-04-13,8626275
Ohio,,2021-04-14,8774035
Ohio,,2021-04-15,9005615
Ohio,,2021-04-16,9078595
Ohio,,2021-04-17,9214895
Ohio,,2021-04-18,9214895
Ohio,,2021-04-19,9214895
Ohio,,2021-04-20,9465985
Ohio,,2021-04-21,9605145
Ohio,,2021-04-22,9838365
Ohio,,2021-04-23,9922715
Ohio,,2021-04-24,10062385
Ohio,,2021-04-25,10062385
Ohio,,2021-04-26,10062385
Ohio,,2021-04-27,10244735
Ohio,,2021-04-28,10340475
Ohio,,2021-04-29,10493195
Ohio,,2021-04-30,10538425
Ohio,,2021-05-01,10644875
Ohio,,2021-05-02,10644875
Ohio,,2021-05-03,10644875
Ohio,,2021-05-04,10747775
Ohio,,2021-05-05,10793175
Ohio,,2021-05-06,10911905
Ohio,,2021-05-07,10974945
Ohio,,2021-05-08,11024855
Ohio,,2021-05-09,11024855
Ohio,,2021-05-10,11024855
Ohio,,2021-05-11,11073765
Ohio,,2021-05-12,11144835
Ohio,,2021-05-13,11200305
Ohio,,2021-05-14,11272375
Ohio,,2021-05-15,11344535
Ohio,,2021-05-16,11344535
Ohio,,2021-05-17,11344535
Ohio,,2021-05-18,11344735
Ohio,,2021-05-19,11436655
Ohio,,2021-05-20,11560515
Ohio,,2021-05-21,11652845
Ohio,,2021-05-22,11732115
Ohio,,2021-05-23,11732115
Ohio,,2021-05-24,11732115
Ohio,,2021-05-25,11769375
Ohio,,2021-05-26,11802315
Ohio,,2021-05-27,11846795
Ohio,,2021-05-28,11893185
Ohio,,2021-05-29,11962165
Ohio,,2021-05-30,11962165
Ohio,,2021-06-01,11962165
Ohio,,2021-06-02,11975035
Ohio,,2021-06-03,12033675
Ohio,,2021-06-04,12056265
Ohio,,2021-06-05,12114305
Ohio,,2021-06-06,12114305
Ohio,,2021-06-07,12114305
Ohio,,2021-06-08,12134775
Ohio,,2021-06-09,12141155
Ohio,,2021-06-10,12156875
Ohio,,2021-06-11,12162955
Ohio,,2021-06-12,12195155
Ohio,,2021-06-13,12195155
Ohio,,2021-06-14,12195155
Ohio,,2021-06-15,12210255
Ohio,,2021-06-16,12216915
Ohio,,2021-06-17,12239175
Ohio,,2021-06-18,12261205
Ohio,,2021-06-19,12291785
Ohio,,2021-06-20,12291785
Ohio,,2021-06-21,12291785
Ohio,,2021-06-22,12303385
Oklahoma,,2021-01-12,381375
Oklahoma,,2021-01-13,396975
Oklahoma,,2021-01-14,399900
Oklahoma,,2021-01-15,424000
Oklahoma,,2021-01-19,424000
Oklahoma,,2021-01-20,455275
Oklahoma,,2021-01-21,490500
Oklahoma,,2021-01-22,496350
Oklahoma,,2021-01-23,496350
Oklahoma,,2021-01-24,496350
Oklahoma,,2021-01-25,496350
Oklahoma,,2021-01-26,530675
Oklahoma,,2021-01-27,569575
Oklahoma,,2021-01-28,592975
Oklahoma,,2021-01-29,594925
Oklahoma,,2021-01-30,594925
Oklahoma,,2021-01-31,594925
Oklahoma,,2021-02-01,594925
Oklahoma,,2021-02-02,616775
Oklahoma,,2021-02-03,675850
Oklahoma,,2021-02-04,700225
Oklahoma,,2021-02-05,700225
Oklahoma,,2021-02-06,734625
Oklahoma,,2021-02-07,734625
Oklahoma,,2021-02-08,734625
Oklahoma,,2021-02-09,750525
Oklahoma,,2021-02-10,779400
Oklahoma,,2021-02-11,815475
Oklahoma,,2021-02-12,815675
Oklahoma,,2021-02-13,815675
Oklahoma,,2021-02-14,816650
Oklahoma,,2021-02-16,816650
Oklahoma,,2021-02-17,816650
Oklahoma,,2021-02-18,816650
Oklahoma,,2021-02-19,1061775
Oklahoma,,2021-02-20,1061775
Oklahoma,,2021-02-21,1061775
Oklahoma,,2021-02-22,1061775
Oklahoma,,2021-02-23,1173350
Oklahoma,,2021-02-24,1271050
Oklahoma,,2021-02-25,1334690
Oklahoma,,2021-02-26,1385540
Oklahoma,,2021-02-27,1399890
Oklahoma,,2021-02-28,1399890
Oklahoma,,2021-03-01,1399890
Oklahoma,,2021-03-02,1408880
Oklahoma,,2021-03-03,1551080
Oklahoma,,2021-03-04,1635550
Oklahoma,,2021-03-05,1731720
Oklahoma,,2021-03-06,1741270
Oklahoma,,2021-03-07,1741270
Oklahoma,,2021-03-08,1741270
Oklahoma,,2021-03-09,1744610
Oklahoma,,2021-03-10,1889040
Oklahoma,,2021-03-11,1915285
Oklahoma,,2021-03-12,1975455
Oklahoma,,2021-03-13,1981405
Oklahoma,,2021-03-14,1981405
Oklahoma,,2021-03-15,1981405
Oklahoma,,2021-03-16,2057835
Oklahoma,,2021-03-17,2132425
Oklahoma,,2021-03-18,2201825
Oklahoma,,2021-03-19,2228465
Oklahoma,,2021-03-20,2239195
Oklahoma,,2021-03-21,2239195
Oklahoma,,2021-03-22,2239195
Oklahoma,,2021-03-23,2289845
Oklahoma,,2021-03-24,2393005
Oklahoma,,2021-03-25,2460515
Oklahoma,,2021-03-26,2478355
Oklahoma,,2021-03-27,2530785
Oklahoma,,2021-03-28,2530785
Oklahoma,,2021-03-29,2530785
Oklahoma,,2021-03-30,2584315
Oklahoma,,2021-03-31,2677545
Oklahoma,,2021-04-01,2748205
Oklahoma,,2021-04-02,2776475
Oklahoma,,2021-04-03,2838195
Oklahoma,,2021-04-04,2838195
Oklahoma,,2021-04-05,2838195
Oklahoma,,2021-04-06,2901635
Oklahoma,,2021-04-07,3024075
Oklahoma,,2021-04-08,3065345
Oklahoma,,2021-04-09,3099955
Oklahoma,,2021-04-10,3123625
Oklahoma,,2021-04-11,3123625
Oklahoma,,2021-04-12,3123625
Oklahoma,,2021-04-13,3192145
Oklahoma,,2021-04-14,3277215
Oklahoma,,2021-04-15,3346035
Oklahoma,,2021-04-16,3359735
Oklahoma,,2021-04-17,3385565
Oklahoma,,2021-04-18,3385565
Oklahoma,,2021-04-19,3385565
Oklahoma,,2021-04-20,3516145
Oklahoma,,2021-04-21,3567185
Oklahoma,,2021-04-22,3622435
Oklahoma,,2021-04-23,3637775
Oklahoma,,2021-04-24,3699765
Oklahoma,,2021-04-25,3699765
Oklahoma,,2021-04-26,3699765
Oklahoma,,2021-04-27,3710395
Oklahoma,,2021-04-28,3719965
Oklahoma,,2021-04-29,3722765
Oklahoma,,2021-04-30,3740005
Oklahoma,,2021-05-01,3775865
Oklahoma,,2021-05-02,3775865
Oklahoma,,2021-05-03,3775865
Oklahoma,,2021-05-04,3782545
Oklahoma,,2021-05-05,3788445
Oklahoma,,2021-05-06,3794655
Oklahoma,,2021-05-07,3803605
Oklahoma,,2021-05-08,3834415
Oklahoma,,2021-05-09,3834415
Oklahoma,,2021-05-10,3834415
Oklahoma,,2021-05-11,3839935
Oklahoma,,2021-05-12,3843035
Oklahoma,,2021-05-13,3844535
Oklahoma,,2021-05-14,3851825
Oklahoma,,2021-05-15,3860065
Oklahoma,,2021-05-16,3860065
Oklahoma,,2021-05-17,3860065
Oklahoma,,2021-05-18,3862965
Oklahoma,,2021-05-19,3867475
Oklahoma,,2021-05-20,3873355
Oklahoma,,2021-05-21,3879105
Oklahoma,,2021-05-22,3894555
Oklahoma,,2021-05-23,3894555
Oklahoma,,2021-05-24,3894555
Oklahoma,,2021-05-25,3894955
Oklahoma,,2021-05-26,3895855
Oklahoma,,2021-05-27,3900695
Oklahoma,,2021-05-28,3904205
Oklahoma,,2021-05-29,3932805
Oklahoma,,2021-05-30,3932805
Oklahoma,,2021-06-01,3932805
Oklahoma,,2021-06-02,3932805
Oklahoma,,2021-06-03,3936485
Oklahoma,,2021-06-04,3940285
Oklahoma,,2021-06-05,3959365
Oklahoma,,2021-06-06,3959365
Oklahoma,,2021-06-07,3959365
Oklahoma,,2021-06-08,3959785
Oklahoma,,2021-06-09,3960955
Oklahoma,,2021-06-10,3960855
Oklahoma,,2021-06-11,3963375
Oklahoma,,2021-06-12,3967265
Oklahoma,,2021-06-13,3967265
Oklahoma,,2021-06-14,3967265
Oklahoma,,2021-06-15,3967805
Oklahoma,,2021-06-16,3968045
Oklahoma,,2021-06-17,3980360
Oklahoma,,2021-06-18,3984570
Oklahoma,,2021-06-19,3996710
Oklahoma,,2021-06-20,3996710
Oklahoma,,2021-06-21,3996710
Oklahoma,,2021-06-22,3996850
Oregon,,2021-01-12,321425
Oregon,,2021-01-13,325325
Oregon,,2021-01-14,335075
Oregon,,2021-01-15,335075
Oregon,,2021-01-19,335075
Oregon,,2021-01-20,431450
Oregon,,2021-01-21,479325
Oregon,,2021-01-22,487700
Oregon,,2021-01-23,492450
Oregon,,2021-01-24,492450
Oregon,,2021-01-25,492450
Oregon,,2021-01-26,589200
Oregon,,2021-01-27,599900
Oregon,,2021-01-28,606725
