Entity,Code,Day,share_doses_used
Arkansas,,2021-05-14,71.39999999999999
Arkansas,,2021-05-15,71.89999999999999
Arkansas,,2021-05-16,72.3
Arkansas,,2021-05-17,72.39999999999999
Arkansas,,2021-05-18,72.6
Arkansas,,2021-05-19,72.8
Arkansas,,2021-05-20,73
Arkansas,,2021-05-21,73.2
Arkansas,,2021-05-22,73.5
Arkansas,,2021-05-23,73.9
Arkansas,,2021-05-24,74
Arkansas,,2021-05-25,74.1
Arkansas,,2021-05-26,74.4
Arkansas,,2021-05-27,74.6
Arkansas,,2021-05-28,74.9
Arkansas,,2021-05-29,74.7
Arkansas,,2021-05-30,75
Arkansas,,2021-06-01,75.1
Arkansas,,2021-06-02,75.1
Arkansas,,2021-06-03,75.2
Arkansas,,2021-06-04,75.4
Arkansas,,2021-06-05,75.3
Arkansas,,2021-06-06,75.6
Arkansas,,2021-06-07,75.6
Arkansas,,2021-06-08,75.8
Arkansas,,2021-06-09,76
Arkansas,,2021-06-10,76.3
Arkansas,,2021-06-11,76.2
Arkansas,,2021-06-12,76.2
Arkansas,,2021-06-13,76.5
Arkansas,,2021-06-14,76.7
Arkansas,,2021-06-15,76.9
Arkansas,,2021-06-16,77.10000000000001
Arkansas,,2021-06-17,77.3
Arkansas,,2021-06-18,77.4
Arkansas,,2021-06-19,77.4
Arkansas,,2021-06-20,77.60000000000001
Arkansas,,2021-06-21,77.7
Arkansas,,2021-06-22,77.8
Bureau of Prisons,,2021-01-12,91.4
Bureau of Prisons,,2021-01-13,97.8
Bureau of Prisons,,2021-01-14,98
Bureau of Prisons,,2021-01-15,99.6
Bureau of Prisons,,2021-01-19,105.2
Bureau of Prisons,,2021-01-20,77.10000000000001
Bureau of Prisons,,2021-01-21,84.2
Bureau of Prisons,,2021-01-22,86.1
Bureau of Prisons,,2021-01-23,94.3
Bureau of Prisons,,2021-01-24,97.3
Bureau of Prisons,,2021-01-25,98.4
Bureau of Prisons,,2021-01-26,84.89999999999999
Bureau of Prisons,,2021-01-27,90.9
Bureau of Prisons,,2021-01-28,94.89999999999999
Bureau of Prisons,,2021-01-29,99
Bureau of Prisons,,2021-01-30,103
Bureau of Prisons,,2021-01-31,104.1
Bureau of Prisons,,2021-02-01,104.1
Bureau of Prisons,,2021-02-02,90
Bureau of Prisons,,2021-02-03,94
Bureau of Prisons,,2021-02-04,98.8
Bureau of Prisons,,2021-02-05,103
Bureau of Prisons,,2021-02-06,106.89999999999999
Bureau of Prisons,,2021-02-07,108.89999999999999
Bureau of Prisons,,2021-02-08,108.89999999999999
Bureau of Prisons,,2021-02-09,96.6
Bureau of Prisons,,2021-02-10,100.6
Bureau of Prisons,,2021-02-11,104
Bureau of Prisons,,2021-02-12,104.2
Bureau of Prisons,,2021-02-13,107.2
Bureau of Prisons,,2021-02-14,108.7
Bureau of Prisons,,2021-02-16,107.5
Bureau of Prisons,,2021-02-17,106.3
Bureau of Prisons,,2021-02-18,107.3
Bureau of Prisons,,2021-02-19,104.69999999999999
Bureau of Prisons,,2021-02-20,103.89999999999999
Bureau of Prisons,,2021-02-21,106.3
Bureau of Prisons,,2021-02-22,106.5
Bureau of Prisons,,2021-02-23,106.60000000000001
Bureau of Prisons,,2021-02-24,94
Bureau of Prisons,,2021-02-25,96.39999999999999
Bureau of Prisons,,2021-02-26,100.4
Bureau of Prisons,,2021-02-27,103.60000000000001
Bureau of Prisons,,2021-02-28,105.5
Bureau of Prisons,,2021-03-01,105.5
Bureau of Prisons,,2021-03-02,93.4
Bureau of Prisons,,2021-03-03,96
Bureau of Prisons,,2021-03-04,101.6
Bureau of Prisons,,2021-03-05,107.3
Bureau of Prisons,,2021-03-06,109.80000000000001
Bureau of Prisons,,2021-03-07,110.5
Bureau of Prisons,,2021-03-08,110.5
Bureau of Prisons,,2021-03-09,98.4
Bureau of Prisons,,2021-03-10,99.4
Bureau of Prisons,,2021-03-11,103.4
Bureau of Prisons,,2021-03-12,105.5
Bureau of Prisons,,2021-03-13,106.60000000000001
Bureau of Prisons,,2021-03-14,106.60000000000001
Bureau of Prisons,,2021-03-15,106.60000000000001
Bureau of Prisons,,2021-03-16,95.1
Bureau of Prisons,,2021-03-17,96.1
Bureau of Prisons,,2021-03-18,98.8
Bureau of Prisons,,2021-03-19,101.29999999999998
Bureau of Prisons,,2021-03-20,101.89999999999999
Bureau of Prisons,,2021-03-21,102.89999999999999
Bureau of Prisons,,2021-03-22,103.1
Bureau of Prisons,,2021-03-23,93
Bureau of Prisons,,2021-03-24,92.2
Bureau of Prisons,,2021-03-25,97.2
Bureau of Prisons,,2021-03-26,101
Bureau of Prisons,,2021-03-27,103.3
Bureau of Prisons,,2021-03-28,103.89999999999999
Bureau of Prisons,,2021-03-29,103.89999999999999
Bureau of Prisons,,2021-03-30,94.3
Bureau of Prisons,,2021-03-31,94.5
Bureau of Prisons,,2021-04-01,99.5
Bureau of Prisons,,2021-04-02,102.69999999999999
Bureau of Prisons,,2021-04-03,103.49999999999999
Bureau of Prisons,,2021-04-04,103.89999999999999
Bureau of Prisons,,2021-04-05,103.89999999999999
Bureau of Prisons,,2021-04-06,91.2
Bureau of Prisons,,2021-04-07,92.10000000000001
Bureau of Prisons,,2021-04-08,97.2
Bureau of Prisons,,2021-04-09,99.6
Bureau of Prisons,,2021-04-10,101.89999999999999
Bureau of Prisons,,2021-04-11,102.69999999999999
Bureau of Prisons,,2021-04-12,102.69999999999999
Bureau of Prisons,,2021-04-13,92.9
Bureau of Prisons,,2021-04-14,93.2
Bureau of Prisons,,2021-04-15,93.4
Bureau of Prisons,,2021-04-16,95.6
Bureau of Prisons,,2021-04-17,96.5
Bureau of Prisons,,2021-04-18,96.8
Bureau of Prisons,,2021-04-19,96.8
Bureau of Prisons,,2021-04-20,90.3
Bureau of Prisons,,2021-04-21,90.8
Bureau of Prisons,,2021-04-22,93
Bureau of Prisons,,2021-04-23,94.5
Bureau of Prisons,,2021-04-24,95.89999999999999
Bureau of Prisons,,2021-04-25,96.3
Bureau of Prisons,,2021-04-26,96.3
Bureau of Prisons,,2021-04-27,90.10000000000001
Bureau of Prisons,,2021-04-28,90.3
Bureau of Prisons,,2021-04-29,93.2
Bureau of Prisons,,2021-04-30,95.19999999999999
Bureau of Prisons,,2021-05-01,96.7
Bureau of Prisons,,2021-05-02,97
Bureau of Prisons,,2021-05-03,97
Bureau of Prisons,,2021-05-04,91.2
Bureau of Prisons,,2021-05-05,91.60000000000001
Bureau of Prisons,,2021-05-06,93.5
Bureau of Prisons,,2021-05-07,95.19999999999999
Bureau of Prisons,,2021-05-08,95.3
Bureau of Prisons,,2021-05-09,96.8
Bureau of Prisons,,2021-05-10,96.8
Bureau of Prisons,,2021-05-11,94.39999999999999
Bureau of Prisons,,2021-05-12,92.30000000000001
Bureau of Prisons,,2021-05-13,93.4
Bureau of Prisons,,2021-05-14,93.4
Bureau of Prisons,,2021-05-15,95.8
Bureau of Prisons,,2021-05-16,96.2
Bureau of Prisons,,2021-05-17,96.2
Bureau of Prisons,,2021-05-18,96.2
Bureau of Prisons,,2021-05-19,94.3
Bureau of Prisons,,2021-05-20,95.1
Bureau of Prisons,,2021-05-21,96.1
Bureau of Prisons,,2021-05-22,95.89999999999999
Bureau of Prisons,,2021-05-23,95.89999999999999
Bureau of Prisons,,2021-05-24,96.1
Bureau of Prisons,,2021-05-25,94
Bureau of Prisons,,2021-05-26,94.1
Bureau of Prisons,,2021-05-27,95.19999999999999
Bureau of Prisons,,2021-05-28,96
Bureau of Prisons,,2021-05-29,95.8
Bureau of Prisons,,2021-05-30,95.8
Bureau of Prisons,,2021-06-01,96
Bureau of Prisons,,2021-06-02,96
Bureau of Prisons,,2021-06-03,95
Bureau of Prisons,,2021-06-04,95.19999999999999
Bureau of Prisons,,2021-06-05,96
Bureau of Prisons,,2021-06-06,96
Bureau of Prisons,,2021-06-07,96
Bureau of Prisons,,2021-06-08,94.39999999999999
Bureau of Prisons,,2021-06-09,94.5
Bureau of Prisons,,2021-06-10,94.69999999999999
Bureau of Prisons,,2021-06-11,95.1
Bureau of Prisons,,2021-06-12,95.7
Bureau of Prisons,,2021-06-13,96.5
Bureau of Prisons,,2021-06-14,96.5
Bureau of Prisons,,2021-06-15,95.89999999999999
Bureau of Prisons,,2021-06-16,96
Bureau of Prisons,,2021-06-17,95.8
Bureau of Prisons,,2021-06-18,96.1
Bureau of Prisons,,2021-06-19,95.89999999999999
Bureau of Prisons,,2021-06-20,95.89999999999999
Bureau of Prisons,,2021-06-21,95.89999999999999
Bureau of Prisons,,2021-06-22,95.89999999999999
California,,2021-01-12,24.8
California,,2021-01-13,25.900000000000002
California,,2021-01-14,27.500000000000004
California,,2021-01-15,30.2
California,,2021-01-19,41.199999999999996
California,,2021-01-20,36.8
California,,2021-01-21,37.3
California,,2021-01-22,38.3
California,,2021-01-23,40.9
California,,2021-01-24,44.800000000000004
California,,2021-01-25,47.5
California,,2021-01-26,45.800000000000004
California,,2021-01-27,47.3
California,,2021-01-28,49.5
California,,2021-01-29,51.6
California,,2021-01-30,54.6
California,,2021-01-31,57.99999999999999
California,,2021-02-01,60.9
California,,2021-02-02,62.5
California,,2021-02-03,57.9
California,,2021-02-04,57.8
California,,2021-02-05,57.9
California,,2021-02-06,59.4
California,,2021-02-07,64.4
California,,2021-02-08,67.2
California,,2021-02-09,64.8
California,,2021-02-10,65.2
California,,2021-02-11,65.60000000000001
California,,2021-02-12,67.10000000000001
California,,2021-02-13,69.1
California,,2021-02-14,72.2
California,,2021-02-16,75.3
California,,2021-02-17,75.2
California,,2021-02-18,74.5
California,,2021-02-19,76
California,,2021-02-20,78.5
California,,2021-02-21,81.2
California,,2021-02-22,82.89999999999999
California,,2021-02-23,76
California,,2021-02-24,73.6
California,,2021-02-25,73.6
California,,2021-02-26,73.6
California,,2021-02-27,73.9
California,,2021-02-28,76.1
California,,2021-03-01,78.60000000000001
California,,2021-03-02,75.8
California,,2021-03-03,76.2
California,,2021-03-04,74.5
California,,2021-03-05,74
California,,2021-03-06,75
California,,2021-03-07,76.6
California,,2021-03-08,77.8
California,,2021-03-09,72.6
California,,2021-03-10,72.3
California,,2021-03-11,71.39999999999999
California,,2021-03-12,71.2
California,,2021-03-13,72.6
California,,2021-03-14,72.6
California,,2021-03-15,75.2
California,,2021-03-16,73
California,,2021-03-17,74.7
California,,2021-03-18,75.2
California,,2021-03-19,75.1
California,,2021-03-20,75.6
California,,2021-03-21,77.9
California,,2021-03-22,79.7
California,,2021-03-23,76.9
California,,2021-03-24,76.6
California,,2021-03-25,76.7
California,,2021-03-26,76.8
California,,2021-03-27,77.5
California,,2021-03-28,79.3
California,,2021-03-29,81
California,,2021-03-30,77.5
California,,2021-03-31,77
California,,2021-04-01,76.6
California,,2021-04-02,76.3
California,,2021-04-03,76.8
California,,2021-04-04,78.8
California,,2021-04-05,80.2
California,,2021-04-06,75.9
California,,2021-04-07,76.2
California,,2021-04-08,76.2
California,,2021-04-09,76.1
California,,2021-04-10,76.7
California,,2021-04-11,78.4
California,,2021-04-12,79.3
California,,2021-04-13,78.10000000000001
California,,2021-04-14,76.9
California,,2021-04-15,77.10000000000001
California,,2021-04-16,78.4
California,,2021-04-17,78.4
California,,2021-04-18,80
California,,2021-04-19,81
California,,2021-04-20,79
California,,2021-04-21,78.5
California,,2021-04-22,78.10000000000001
California,,2021-04-23,78.10000000000001
California,,2021-04-24,78.4
California,,2021-04-25,79.80000000000001
California,,2021-04-26,80.7
California,,2021-04-27,78.10000000000001
California,,2021-04-28,78.10000000000001
California,,2021-04-29,77.7
California,,2021-04-30,77.7
California,,2021-05-01,77.8
California,,2021-05-02,78.7
California,,2021-05-03,79.2
California,,2021-05-04,77.60000000000001
California,,2021-05-05,77.8
California,,2021-05-06,78
California,,2021-05-07,77.7
California,,2021-05-08,78
California,,2021-05-09,78.8
California,,2021-05-10,79.60000000000001
California,,2021-05-11,78.2
California,,2021-05-12,78.3
California,,2021-05-13,78.5
California,,2021-05-14,78
California,,2021-05-15,78.5
California,,2021-05-16,79.4
California,,2021-05-17,79.9
California,,2021-05-18,79
California,,2021-05-19,78.9
California,,2021-05-20,79
California,,2021-05-21,79.2
California,,2021-05-22,79.4
California,,2021-05-23,80.2
California,,2021-05-24,80.5
California,,2021-05-25,80.30000000000001
California,,2021-05-26,80.60000000000001
California,,2021-05-27,80.60000000000001
California,,2021-05-28,80.9
California,,2021-05-29,80.30000000000001
California,,2021-05-30,80.7
California,,2021-06-01,81.2
California,,2021-06-02,81.2
California,,2021-06-03,81.2
California,,2021-06-04,81.39999999999999
California,,2021-06-05,81.6
California,,2021-06-06,82.1
California,,2021-06-07,82.5
California,,2021-06-08,82.5
California,,2021-06-09,82.69999999999999
California,,2021-06-10,82.69999999999999
California,,2021-06-11,83
California,,2021-06-12,83.39999999999999
California,,2021-06-13,83.8
California,,2021-06-14,84.1
California,,2021-06-15,84.2
California,,2021-06-16,84.6
California,,2021-06-17,84.7
California,,2021-06-18,84.89999999999999
California,,2021-06-19,85.1
California,,2021-06-20,85.39999999999999
California,,2021-06-21,85.6
California,,2021-06-22,85.5
Colorado,,2021-01-12,43.4
Colorado,,2021-01-13,45.2
Colorado,,2021-01-14,47.9
Colorado,,2021-01-15,51.2
Colorado,,2021-01-19,62.1
Colorado,,2021-01-20,53.900000000000006
Colorado,,2021-01-21,53.7
Colorado,,2021-01-22,56.2
Colorado,,2021-01-23,54.50000000000001
Colorado,,2021-01-24,62.7
Colorado,,2021-01-25,64.7
Colorado,,2021-01-26,63
Colorado,,2021-01-27,61.199999999999996
Colorado,,2021-01-28,61.4
Colorado,,2021-01-29,64.2
Colorado,,2021-01-30,67
Colorado,,2021-01-31,70
Colorado,,2021-02-01,72.5
Colorado,,2021-02-02,69
Colorado,,2021-02-03,65.60000000000001
Colorado,,2021-02-04,65
Colorado,,2021-02-05,66.9
Colorado,,2021-02-06,70.1
Colorado,,2021-02-07,73.6
Colorado,,2021-02-08,75.9
Colorado,,2021-02-09,72.5
Colorado,,2021-02-10,70.89999999999999
Colorado,,2021-02-11,70.1
Colorado,,2021-02-12,70.1
Colorado,,2021-02-13,73.2
Colorado,,2021-02-14,76.6
Colorado,,2021-02-16,81.69999999999999
Colorado,,2021-02-17,83.2
Colorado,,2021-02-18,82.1
Colorado,,2021-02-19,85
Colorado,,2021-02-20,86.6
Colorado,,2021-02-21,89.1
Colorado,,2021-02-22,91.3
Colorado,,2021-02-23,87
Colorado,,2021-02-24,83.8
Colorado,,2021-02-25,81
Colorado,,2021-02-26,79.80000000000001
Colorado,,2021-02-27,77.9
Colorado,,2021-02-28,80.60000000000001
Colorado,,2021-03-01,83.1
Colorado,,2021-03-02,81.8
Colorado,,2021-03-03,79.10000000000001
Colorado,,2021-03-04,77.3
Colorado,,2021-03-05,76.1
Colorado,,2021-03-06,78.2
Colorado,,2021-03-07,80.5
Colorado,,2021-03-08,80.60000000000001
Colorado,,2021-03-09,77.9
Colorado,,2021-03-10,76.5
Colorado,,2021-03-11,76.7
Colorado,,2021-03-12,78
Colorado,,2021-03-13,80.10000000000001
Colorado,,2021-03-14,80.10000000000001
Colorado,,2021-03-15,82.5
Colorado,,2021-03-16,83.1
Colorado,,2021-03-17,78.3
Colorado,,2021-03-18,76.7
Colorado,,2021-03-19,77.9
Colorado,,2021-03-20,81.5
Colorado,,2021-03-21,83.8
Colorado,,2021-03-22,84.8
Colorado,,2021-03-23,82.8
Colorado,,2021-03-24,81
Colorado,,2021-03-25,79.5
Colorado,,2021-03-26,80.10000000000001
Colorado,,2021-03-27,81.69999999999999
Colorado,,2021-03-28,83.89999999999999
Colorado,,2021-03-29,85
Colorado,,2021-03-30,82.19999999999999
Colorado,,2021-03-31,80.80000000000001
Colorado,,2021-04-01,79.4
Colorado,,2021-04-02,79.7
Colorado,,2021-04-03,81.6
Colorado,,2021-04-04,83.7
Colorado,,2021-04-05,84.5
Colorado,,2021-04-06,81.10000000000001
Colorado,,2021-04-07,80.30000000000001
Colorado,,2021-04-08,79
Colorado,,2021-04-09,79.3
Colorado,,2021-04-10,79.80000000000001
Colorado,,2021-04-11,81.6
Colorado,,2021-04-12,83.3
Colorado,,2021-04-13,82.8
Colorado,,2021-04-14,81.89999999999999
Colorado,,2021-04-15,81.10000000000001
Colorado,,2021-04-16,81.69999999999999
Colorado,,2021-04-17,82.3
Colorado,,2021-04-18,83.89999999999999
Colorado,,2021-04-19,85.2
Colorado,,2021-04-20,83.1
Colorado,,2021-04-21,82.19999999999999
Colorado,,2021-04-22,81.89999999999999
Colorado,,2021-04-23,82.6
Colorado,,2021-04-24,82
Colorado,,2021-04-25,84.7
Colorado,,2021-04-26,85.39999999999999
Colorado,,2021-04-27,83.39999999999999
Colorado,,2021-04-28,82.6
Colorado,,2021-04-29,82.19999999999999
Colorado,,2021-04-30,82.3
Colorado,,2021-05-01,83.1
Colorado,,2021-05-02,83.8
Colorado,,2021-05-03,84.2
Colorado,,2021-05-04,82.19999999999999
Colorado,,2021-05-05,82.19999999999999
Colorado,,2021-05-06,81.6
Colorado,,2021-05-07,81.89999999999999
Colorado,,2021-05-08,82.19999999999999
Colorado,,2021-05-09,83.3
Colorado,,2021-05-10,84
Colorado,,2021-05-11,82.1
Colorado,,2021-05-12,80.80000000000001
Colorado,,2021-05-13,80
Colorado,,2021-05-14,80
Colorado,,2021-05-15,79.80000000000001
Colorado,,2021-05-16,80.7
Colorado,,2021-05-17,81
Colorado,,2021-05-18,80.4
Colorado,,2021-05-19,80.7
Colorado,,2021-05-20,81
Colorado,,2021-05-21,80.4
Colorado,,2021-05-22,81.39999999999999
Colorado,,2021-05-23,81.89999999999999
Colorado,,2021-05-24,82.1
Colorado,,2021-05-25,82.3
Colorado,,2021-05-26,82.69999999999999
Colorado,,2021-05-27,82.8
Colorado,,2021-05-28,83.2
Colorado,,2021-05-29,82.39999999999999
Colorado,,2021-05-30,82.69999999999999
Colorado,,2021-06-01,83
Colorado,,2021-06-02,83.2
Colorado,,2021-06-03,83.39999999999999
Colorado,,2021-06-04,83.6
Colorado,,2021-06-05,83
Colorado,,2021-06-06,83.39999999999999
Colorado,,2021-06-07,83.8
Colorado,,2021-06-08,84.2
Colorado,,2021-06-09,84.2
Colorado,,2021-06-10,84.6
Colorado,,2021-06-11,84.89999999999999
Colorado,,2021-06-12,84.89999999999999
Colorado,,2021-06-13,85.2
Colorado,,2021-06-14,85.2
Colorado,,2021-06-15,85.5
Colorado,,2021-06-16,86.3
Colorado,,2021-06-17,86.4
Colorado,,2021-06-18,86.4
Colorado,,2021-06-19,86.5
Colorado,,2021-06-20,86.7
Colorado,,2021-06-21,86.8
Colorado,,2021-06-22,86.9
Connecticut,,2021-01-12,60.4
Connecticut,,2021-01-13,51.4
Connecticut,,2021-01-14,52.300000000000004
Connecticut,,2021-01-15,56.49999999999999
Connecticut,,2021-01-19,69.8
Connecticut,,2021-01-20,56.49999999999999
Connecticut,,2021-01-21,60.8
Connecticut,,2021-01-22,60.199999999999996
Connecticut,,2021-01-23,62.2
Connecticut,,2021-01-24,65.3
Connecticut,,2021-01-25,67.2
Connecticut,,2021-01-26,66.4
Connecticut,,2021-01-27,66.4
Connecticut,,2021-01-28,66.7
Connecticut,,2021-01-29,69.8
Connecticut,,2021-01-30,72.8
Connecticut,,2021-01-31,75.5
Connecticut,,2021-02-01,77.60000000000001
Connecticut,,2021-02-02,79.4
Connecticut,,2021-02-03,76.4
Connecticut,,2021-02-04,72.3
Connecticut,,2021-02-05,75.2
Connecticut,,2021-02-06,70.19999999999999
Connecticut,,2021-02-07,72.1
Connecticut,,2021-02-08,73.3
Connecticut,,2021-02-09,69.3
Connecticut,,2021-02-10,71.7
Connecticut,,2021-02-11,73.9
Connecticut,,2021-02-12,76.9
Connecticut,,2021-02-13,77.3
Connecticut,,2021-02-14,78.9
Connecticut,,2021-02-16,77.8
Connecticut,,2021-02-17,80.60000000000001
Connecticut,,2021-02-18,83.2
Connecticut,,2021-02-19,85.8
Connecticut,,2021-02-20,86.1
Connecticut,,2021-02-21,87.4
Connecticut,,2021-02-22,89.7
Connecticut,,2021-02-23,87
Connecticut,,2021-02-24,83
Connecticut,,2021-02-25,83.2
Connecticut,,2021-02-26,80.10000000000001
Connecticut,,2021-02-27,81.8
Connecticut,,2021-02-28,83.8
Connecticut,,2021-03-01,86.1
Connecticut,,2021-03-02,81.10000000000001
Connecticut,,2021-03-03,81.10000000000001
Connecticut,,2021-03-04,80.80000000000001
Connecticut,,2021-03-05,78.9
Connecticut,,2021-03-06,80.7
Connecticut,,2021-03-07,83.3
Connecticut,,2021-03-08,85.7
Connecticut,,2021-03-09,81.6
Connecticut,,2021-03-10,81.69999999999999
Connecticut,,2021-03-11,81.3
Connecticut,,2021-03-12,81.89999999999999
Connecticut,,2021-03-13,85.1
Connecticut,,2021-03-14,85.1
Connecticut,,2021-03-15,86.9
Connecticut,,2021-03-16,83.5
Connecticut,,2021-03-17,83.6
Connecticut,,2021-03-18,83.2
Connecticut,,2021-03-19,82.3
Connecticut,,2021-03-20,83.5
Connecticut,,2021-03-21,85.5
Connecticut,,2021-03-22,87.3
Connecticut,,2021-03-23,84.89999999999999
Connecticut,,2021-03-24,82.19999999999999
Connecticut,,2021-03-25,82.8
Connecticut,,2021-03-26,80.9
Connecticut,,2021-03-27,82
Connecticut,,2021-03-28,83.89999999999999
Connecticut,,2021-03-29,85.5
Connecticut,,2021-03-30,82.89999999999999
Connecticut,,2021-03-31,80.5
Connecticut,,2021-04-01,80.2
Connecticut,,2021-04-02,79.5
Connecticut,,2021-04-03,81.2
Connecticut,,2021-04-04,83
Connecticut,,2021-04-05,84.5
Connecticut,,2021-04-06,77.9
Connecticut,,2021-04-07,79.10000000000001
Connecticut,,2021-04-08,79.3
Connecticut,,2021-04-09,78.8
Connecticut,,2021-04-10,80
Connecticut,,2021-04-11,82
Connecticut,,2021-04-12,83.5
Connecticut,,2021-04-13,81.69999999999999
Connecticut,,2021-04-14,80.30000000000001
Connecticut,,2021-04-15,80.5
Connecticut,,2021-04-16,80.30000000000001
Connecticut,,2021-04-17,80.10000000000001
Connecticut,,2021-04-18,81.6
Connecticut,,2021-04-19,82.69999999999999
Connecticut,,2021-04-20,81
Connecticut,,2021-04-21,81.5
Connecticut,,2021-04-22,81.2
Connecticut,,2021-04-23,80.2
Connecticut,,2021-04-24,80.9
Connecticut,,2021-04-25,82.19999999999999
Connecticut,,2021-04-26,83.3
Connecticut,,2021-04-27,82
Connecticut,,2021-04-28,82.8
Connecticut,,2021-04-29,83.1
Connecticut,,2021-04-30,83.1
Connecticut,,2021-05-01,83.39999999999999
Connecticut,,2021-05-02,84.3
Connecticut,,2021-05-03,84.8
Connecticut,,2021-05-04,84.3
Connecticut,,2021-05-05,84.1
Connecticut,,2021-05-06,84.5
Connecticut,,2021-05-07,85.2
Connecticut,,2021-05-08,85.2
Connecticut,,2021-05-09,86.1
Connecticut,,2021-05-10,86.9
Connecticut,,2021-05-11,87
Connecticut,,2021-05-12,87
Connecticut,,2021-05-13,87.3
Connecticut,,2021-05-14,86.6
Connecticut,,2021-05-15,86.6
Connecticut,,2021-05-16,87.4
Connecticut,,2021-05-17,88.1
Connecticut,,2021-05-18,87.7
Connecticut,,2021-05-19,87.2
Connecticut,,2021-05-20,87
Connecticut,,2021-05-21,87
Connecticut,,2021-05-22,87.7
Connecticut,,2021-05-23,87.7
Connecticut,,2021-05-24,88.7
Connecticut,,2021-05-25,87.9
Connecticut,,2021-05-26,88.2
Connecticut,,2021-05-27,88
Connecticut,,2021-05-28,88.5
Connecticut,,2021-05-29,88.1
Connecticut,,2021-05-30,88.4
Connecticut,,2021-06-01,88.9
Connecticut,,2021-06-02,88.7
Connecticut,,2021-06-03,88.6
Connecticut,,2021-06-04,88.7
Connecticut,,2021-06-05,88.3
Connecticut,,2021-06-06,89
Connecticut,,2021-06-07,89.5
Connecticut,,2021-06-08,89.60000000000001
Connecticut,,2021-06-09,89.9
Connecticut,,2021-06-10,90.2
Connecticut,,2021-06-11,90.10000000000001
Connecticut,,2021-06-12,90.4
Connecticut,,2021-06-13,90.8
Connecticut,,2021-06-14,91.10000000000001
Connecticut,,2021-06-15,91.3
Connecticut,,2021-06-16,91.7
Connecticut,,2021-06-17,91.9
Connecticut,,2021-06-18,92
Connecticut,,2021-06-19,91.9
Connecticut,,2021-06-20,92.10000000000001
Connecticut,,2021-06-21,92.30000000000001
Connecticut,,2021-06-22,92.4
Delaware,,2021-01-12,29.9
Delaware,,2021-01-13,31.1
Delaware,,2021-01-14,34.1
Delaware,,2021-01-15,34.1
Delaware,,2021-01-19,46.6
Delaware,,2021-01-20,45.5
Delaware,,2021-01-21,46.300000000000004
Delaware,,2021-01-22,46.6
Delaware,,2021-01-23,51.6
Delaware,,2021-01-24,55.2
Delaware,,2021-01-25,57.49999999999999
Delaware,,2021-01-26,53
Delaware,,2021-01-27,55.00000000000001
Delaware,,2021-01-28,57.99999999999999
Delaware,,2021-01-29,60.699999999999996
Delaware,,2021-01-30,64.3
Delaware,,2021-01-31,69.5
Delaware,,2021-02-01,71.39999999999999
Delaware,,2021-02-02,72.2
Delaware,,2021-02-03,69.5
Delaware,,2021-02-04,68.60000000000001
Delaware,,2021-02-05,70.7
Delaware,,2021-02-06,73.3
Delaware,,2021-02-07,76.4
Delaware,,2021-02-08,78.4
Delaware,,2021-02-09,78.5
Delaware,,2021-02-10,71
Delaware,,2021-02-11,73.2
Delaware,,2021-02-12,72.6
Delaware,,2021-02-13,75.6
Delaware,,2021-02-14,77.9
Delaware,,2021-02-16,80.60000000000001
Delaware,,2021-02-17,82
Delaware,,2021-02-18,84.6
Delaware,,2021-02-19,85.8
Delaware,,2021-02-20,88.4
Delaware,,2021-02-21,88.6
Delaware,,2021-02-22,90.10000000000001
Delaware,,2021-02-23,75.5
Delaware,,2021-02-24,69.3
Delaware,,2021-02-25,67.5
Delaware,,2021-02-26,69.8
Delaware,,2021-02-27,72.89999999999999
Delaware,,2021-02-28,75.2
Delaware,,2021-03-01,77.2
Delaware,,2021-03-02,69.6
